Test set: Epoch: 1, Average loss: 0.0350, Accuracy: 0.0296, Time consumed:1.79s
Test set: Epoch: 24, Average loss: 0.0271, Accuracy: 0.2158, Time consumed:1.76s
Test set: Epoch: 25, Average loss: 0.0260, Accuracy: 0.2568, Time consumed:1.76s
Test set: Epoch: 26, Average loss: 0.0263, Accuracy: 0.2422, Time consumed:1.69s
Test set: Epoch: 27, Average loss: 0.0255, Accuracy: 0.2680, Time consumed:1.86s
Test set: Epoch: 28, Average loss: 0.0273, Accuracy: 0.2308, Time consumed:1.71s
Test set: Epoch: 29, Average loss: 0.0257, Accuracy: 0.2837, Time consumed:1.61s
Test set: Epoch: 30, Average loss: 0.0257, Accuracy: 0.2800, Time consumed:1.78s
Test set: Epoch: 31, Average loss: 0.0277, Accuracy: 0.2121, Time consumed:1.80s
Test set: Epoch: 32, Average loss: 0.0252, Accuracy: 0.2892, Time consumed:1.79s
Test set: Epoch: 33, Average loss: 0.0262, Accuracy: 0.2751, Time consumed:1.71s
Test set: Epoch: 34, Average loss: 0.0247, Accuracy: 0.3105, Time consumed:1.78s
Test set: Epoch: 35, Average loss: 0.0261, Accuracy: 0.2639, Time consumed:1.88s
Test set: Epoch: 36, Average loss: 0.0260, Accuracy: 0.2848, Time consumed:1.71s
Test set: Epoch: 37, Average loss: 0.0263, Accuracy: 0.2587, Time consumed:1.76s
Test set: Epoch: 38, Average loss: 0.0246, Accuracy: 0.3156, Time consumed:1.72s
Test set: Epoch: 39, Average loss: 0.0270, Accuracy: 0.2550, Time consumed:1.76s
Test set: Epoch: 40, Average loss: 0.0245, Accuracy: 0.3190, Time consumed:1.82s
Test set: Epoch: 41, Average loss: 0.0242, Accuracy: 0.3265, Time consumed:1.82s
Test set: Epoch: 42, Average loss: 0.0248, Accuracy: 0.3046, Time consumed:1.69s
Test set: Epoch: 43, Average loss: 0.0259, Accuracy: 0.2963, Time consumed:1.68s
Test set: Epoch: 44, Average loss: 0.0242, Accuracy: 0.3268, Time consumed:1.64s
Test set: Epoch: 45, Average loss: 0.0251, Accuracy: 0.2932, Time consumed:1.71s
Test set: Epoch: 46, Average loss: 0.0253, Accuracy: 0.3111, Time consumed:1.83s
Test set: Epoch: 47, Average loss: 0.0241, Accuracy: 0.3321, Time consumed:1.70s
Test set: Epoch: 48, Average loss: 0.0247, Accuracy: 0.3367, Time consumed:1.60s
Test set: Epoch: 49, Average loss: 0.0246, Accuracy: 0.3165, Time consumed:1.73s
Test set: Epoch: 50, Average loss: 0.0243, Accuracy: 0.3268, Time consumed:1.84s
Test set: Epoch: 51, Average loss: 0.0239, Accuracy: 0.3473, Time consumed:1.85s
Test set: Epoch: 52, Average loss: 0.0249, Accuracy: 0.3080, Time consumed:1.78s
Test set: Epoch: 53, Average loss: 0.0236, Accuracy: 0.3649, Time consumed:1.78s
Test set: Epoch: 54, Average loss: 0.0240, Accuracy: 0.3337, Time consumed:1.70s
Test set: Epoch: 55, Average loss: 0.0247, Accuracy: 0.3241, Time consumed:1.87s
Test set: Epoch: 56, Average loss: 0.0238, Accuracy: 0.3404, Time consumed:1.87s
Test set: Epoch: 57, Average loss: 0.0245, Accuracy: 0.3364, Time consumed:1.90s
Test set: Epoch: 58, Average loss: 0.0254, Accuracy: 0.2843, Time consumed:1.67s
Test set: Epoch: 59, Average loss: 0.0248, Accuracy: 0.3208, Time consumed:1.98s
Test set: Epoch: 60, Average loss: 0.0190, Accuracy: 0.5028, Time consumed:1.72s
Test set: Epoch: 61, Average loss: 0.0188, Accuracy: 0.5133, Time consumed:1.81s
Test set: Epoch: 62, Average loss: 0.0191, Accuracy: 0.5079, Time consumed:1.95s
Test set: Epoch: 63, Average loss: 0.0189, Accuracy: 0.5125, Time consumed:1.82s
Test set: Epoch: 64, Average loss: 0.0186, Accuracy: 0.5129, Time consumed:1.76s
Test set: Epoch: 65, Average loss: 0.0185, Accuracy: 0.5204, Time consumed:1.68s
Test set: Epoch: 66, Average loss: 0.0182, Accuracy: 0.5357, Time consumed:1.74s
Test set: Epoch: 67, Average loss: 0.0183, Accuracy: 0.5317, Time consumed:1.92s
Test set: Epoch: 68, Average loss: 0.0183, Accuracy: 0.5291, Time consumed:1.74s
Test set: Epoch: 69, Average loss: 0.0181, Accuracy: 0.5453, Time consumed:1.76s
Test set: Epoch: 70, Average loss: 0.0185, Accuracy: 0.5157, Time consumed:1.78s
Test set: Epoch: 71, Average loss: 0.0181, Accuracy: 0.5335, Time consumed:1.85s
Test set: Epoch: 72, Average loss: 0.0178, Accuracy: 0.5501, Time consumed:1.66s
Test set: Epoch: 73, Average loss: 0.0180, Accuracy: 0.5473, Time consumed:1.64s
Test set: Epoch: 74, Average loss: 0.0182, Accuracy: 0.5376, Time consumed:1.86s
Test set: Epoch: 75, Average loss: 0.0187, Accuracy: 0.5282, Time consumed:1.79s
Test set: Epoch: 76, Average loss: 0.0182, Accuracy: 0.5396, Time consumed:1.82s
Test set: Epoch: 77, Average loss: 0.0183, Accuracy: 0.5275, Time consumed:1.81s
Test set: Epoch: 78, Average loss: 0.0183, Accuracy: 0.5420, Time consumed:1.70s
Test set: Epoch: 79, Average loss: 0.0182, Accuracy: 0.5444, Time consumed:1.73s
Test set: Epoch: 80, Average loss: 0.0183, Accuracy: 0.5271, Time consumed:1.74s
Test set: Epoch: 81, Average loss: 0.0183, Accuracy: 0.5403, Time consumed:1.91s
Test set: Epoch: 82, Average loss: 0.0177, Accuracy: 0.5615, Time consumed:1.88s
Test set: Epoch: 83, Average loss: 0.0184, Accuracy: 0.5337, Time consumed:1.76s
Test set: Epoch: 84, Average loss: 0.0185, Accuracy: 0.5436, Time consumed:1.80s
Test set: Epoch: 85, Average loss: 0.0180, Accuracy: 0.5516, Time consumed:1.77s
Test set: Epoch: 86, Average loss: 0.0186, Accuracy: 0.5180, Time consumed:1.79s
Test set: Epoch: 87, Average loss: 0.0182, Accuracy: 0.5404, Time consumed:1.73s
Test set: Epoch: 88, Average loss: 0.0177, Accuracy: 0.5618, Time consumed:2.07s
Test set: Epoch: 89, Average loss: 0.0182, Accuracy: 0.5408, Time consumed:1.74s
Test set: Epoch: 90, Average loss: 0.0182, Accuracy: 0.5368, Time consumed:1.81s
Test set: Epoch: 91, Average loss: 0.0180, Accuracy: 0.5496, Time consumed:1.85s
Test set: Epoch: 92, Average loss: 0.0177, Accuracy: 0.5534, Time consumed:1.75s
Test set: Epoch: 93, Average loss: 0.0171, Accuracy: 0.5773, Time consumed:1.72s
Test set: Epoch: 94, Average loss: 0.0178, Accuracy: 0.5663, Time consumed:1.74s
Test set: Epoch: 95, Average loss: 0.0173, Accuracy: 0.5710, Time consumed:1.70s
Test set: Epoch: 96, Average loss: 0.0176, Accuracy: 0.5649, Time consumed:1.90s
Test set: Epoch: 97, Average loss: 0.0174, Accuracy: 0.5690, Time consumed:1.80s
Test set: Epoch: 98, Average loss: 0.0177, Accuracy: 0.5509, Time consumed:1.78s
Test set: Epoch: 99, Average loss: 0.0178, Accuracy: 0.5672, Time consumed:1.77s
Test set: Epoch: 100, Average loss: 0.0179, Accuracy: 0.5523, Time consumed:1.80s
Test set: Epoch: 101, Average loss: 0.0171, Accuracy: 0.5712, Time consumed:1.80s
Test set: Epoch: 102, Average loss: 0.0174, Accuracy: 0.5662, Time consumed:1.63s
Test set: Epoch: 103, Average loss: 0.0168, Accuracy: 0.5777, Time consumed:1.79s
Test set: Epoch: 104, Average loss: 0.0175, Accuracy: 0.5636, Time consumed:1.73s
Test set: Epoch: 105, Average loss: 0.0172, Accuracy: 0.5753, Time consumed:1.68s
Test set: Epoch: 106, Average loss: 0.0169, Accuracy: 0.5858, Time consumed:1.72s
Test set: Epoch: 107, Average loss: 0.0180, Accuracy: 0.5465, Time consumed:1.88s
Test set: Epoch: 108, Average loss: 0.0180, Accuracy: 0.5459, Time consumed:1.62s
Test set: Epoch: 109, Average loss: 0.0170, Accuracy: 0.5846, Time consumed:1.76s
Test set: Epoch: 110, Average loss: 0.0174, Accuracy: 0.5742, Time consumed:1.80s
Test set: Epoch: 111, Average loss: 0.0169, Accuracy: 0.5858, Time consumed:1.78s
Test set: Epoch: 112, Average loss: 0.0167, Accuracy: 0.5964, Time consumed:1.84s
Test set: Epoch: 113, Average loss: 0.0178, Accuracy: 0.5514, Time consumed:1.87s
Test set: Epoch: 114, Average loss: 0.0170, Accuracy: 0.5802, Time consumed:1.82s
Test set: Epoch: 115, Average loss: 0.0175, Accuracy: 0.5764, Time consumed:1.85s
Test set: Epoch: 116, Average loss: 0.0168, Accuracy: 0.5878, Time consumed:1.77s
Test set: Epoch: 117, Average loss: 0.0174, Accuracy: 0.5788, Time consumed:1.94s
Test set: Epoch: 118, Average loss: 0.0168, Accuracy: 0.5848, Time consumed:1.75s
Test set: Epoch: 119, Average loss: 0.0174, Accuracy: 0.5693, Time consumed:1.98s
Test set: Epoch: 120, Average loss: 0.0144, Accuracy: 0.6676, Time consumed:1.76s
Test set: Epoch: 121, Average loss: 0.0141, Accuracy: 0.6755, Time consumed:1.71s
Test set: Epoch: 122, Average loss: 0.0142, Accuracy: 0.6758, Time consumed:1.88s
Test set: Epoch: 123, Average loss: 0.0140, Accuracy: 0.6719, Time consumed:1.93s
Test set: Epoch: 124, Average loss: 0.0140, Accuracy: 0.6779, Time consumed:1.79s
Test set: Epoch: 125, Average loss: 0.0140, Accuracy: 0.6755, Time consumed:1.78s
Test set: Epoch: 126, Average loss: 0.0139, Accuracy: 0.6793, Time consumed:1.72s
Test set: Epoch: 127, Average loss: 0.0140, Accuracy: 0.6841, Time consumed:1.81s
Test set: Epoch: 128, Average loss: 0.0140, Accuracy: 0.6770, Time consumed:1.88s
Test set: Epoch: 129, Average loss: 0.0139, Accuracy: 0.6846, Time consumed:1.81s
Test set: Epoch: 130, Average loss: 0.0139, Accuracy: 0.6857, Time consumed:1.86s
Test set: Epoch: 131, Average loss: 0.0138, Accuracy: 0.6863, Time consumed:1.79s
Test set: Epoch: 132, Average loss: 0.0140, Accuracy: 0.6879, Time consumed:1.88s
Test set: Epoch: 133, Average loss: 0.0139, Accuracy: 0.6891, Time consumed:1.81s
Test set: Epoch: 134, Average loss: 0.0139, Accuracy: 0.6898, Time consumed:1.75s
Test set: Epoch: 135, Average loss: 0.0139, Accuracy: 0.6896, Time consumed:1.80s
Test set: Epoch: 136, Average loss: 0.0140, Accuracy: 0.6837, Time consumed:1.80s
Test set: Epoch: 137, Average loss: 0.0137, Accuracy: 0.6863, Time consumed:1.79s
Test set: Epoch: 138, Average loss: 0.0139, Accuracy: 0.6876, Time consumed:1.82s
Test set: Epoch: 139, Average loss: 0.0139, Accuracy: 0.6874, Time consumed:1.67s
Test set: Epoch: 140, Average loss: 0.0140, Accuracy: 0.6874, Time consumed:1.82s
Test set: Epoch: 141, Average loss: 0.0142, Accuracy: 0.6840, Time consumed:1.74s
Test set: Epoch: 142, Average loss: 0.0141, Accuracy: 0.6838, Time consumed:1.79s
Test set: Epoch: 143, Average loss: 0.0141, Accuracy: 0.6854, Time consumed:1.84s
Test set: Epoch: 144, Average loss: 0.0142, Accuracy: 0.6812, Time consumed:1.88s
Test set: Epoch: 145, Average loss: 0.0142, Accuracy: 0.6842, Time consumed:1.55s
Test set: Epoch: 146, Average loss: 0.0142, Accuracy: 0.6762, Time consumed:1.76s
Test set: Epoch: 147, Average loss: 0.0140, Accuracy: 0.6847, Time consumed:1.74s
Test set: Epoch: 148, Average loss: 0.0141, Accuracy: 0.6854, Time consumed:1.87s
Test set: Epoch: 149, Average loss: 0.0141, Accuracy: 0.6830, Time consumed:1.82s
Test set: Epoch: 150, Average loss: 0.0140, Accuracy: 0.6847, Time consumed:1.89s
Test set: Epoch: 151, Average loss: 0.0141, Accuracy: 0.6804, Time consumed:1.83s
Test set: Epoch: 152, Average loss: 0.0140, Accuracy: 0.6849, Time consumed:1.88s
Test set: Epoch: 153, Average loss: 0.0139, Accuracy: 0.6879, Time consumed:1.86s
Test set: Epoch: 154, Average loss: 0.0143, Accuracy: 0.6763, Time consumed:1.80s
Test set: Epoch: 155, Average loss: 0.0141, Accuracy: 0.6841, Time consumed:1.82s
Test set: Epoch: 156, Average loss: 0.0141, Accuracy: 0.6769, Time consumed:1.82s
Test set: Epoch: 157, Average loss: 0.0141, Accuracy: 0.6844, Time consumed:1.77s
Test set: Epoch: 158, Average loss: 0.0143, Accuracy: 0.6805, Time consumed:1.84s
Test set: Epoch: 159, Average loss: 0.0140, Accuracy: 0.6815, Time consumed:1.83s
Test set: Epoch: 160, Average loss: 0.0133, Accuracy: 0.7037, Time consumed:1.76s
Test set: Epoch: 161, Average loss: 0.0133, Accuracy: 0.7062, Time consumed:1.76s
Test set: Epoch: 162, Average loss: 0.0134, Accuracy: 0.7091, Time consumed:1.75s
Test set: Epoch: 163, Average loss: 0.0133, Accuracy: 0.7064, Time consumed:1.73s
Test set: Epoch: 164, Average loss: 0.0132, Accuracy: 0.7118, Time consumed:1.66s
Test set: Epoch: 165, Average loss: 0.0134, Accuracy: 0.7074, Time consumed:1.73s
Test set: Epoch: 166, Average loss: 0.0132, Accuracy: 0.7116, Time consumed:1.66s
Test set: Epoch: 167, Average loss: 0.0132, Accuracy: 0.7081, Time consumed:1.64s
Test set: Epoch: 168, Average loss: 0.0132, Accuracy: 0.7103, Time consumed:1.74s
Test set: Epoch: 169, Average loss: 0.0133, Accuracy: 0.7097, Time consumed:1.77s
Test set: Epoch: 170, Average loss: 0.0133, Accuracy: 0.7111, Time consumed:1.70s
Test set: Epoch: 171, Average loss: 0.0134, Accuracy: 0.7109, Time consumed:1.82s
Test set: Epoch: 172, Average loss: 0.0134, Accuracy: 0.7063, Time consumed:1.82s
Test set: Epoch: 173, Average loss: 0.0133, Accuracy: 0.7106, Time consumed:1.78s
Test set: Epoch: 174, Average loss: 0.0134, Accuracy: 0.7073, Time consumed:1.91s
Test set: Epoch: 175, Average loss: 0.0133, Accuracy: 0.7103, Time consumed:1.97s
Test set: Epoch: 176, Average loss: 0.0134, Accuracy: 0.7070, Time consumed:1.71s
Test set: Epoch: 177, Average loss: 0.0133, Accuracy: 0.7103, Time consumed:1.70s
Test set: Epoch: 178, Average loss: 0.0133, Accuracy: 0.7100, Time consumed:1.75s
Test set: Epoch: 179, Average loss: 0.0133, Accuracy: 0.7071, Time consumed:1.77s
Test set: Epoch: 180, Average loss: 0.0133, Accuracy: 0.7075, Time consumed:1.80s
Test set: Epoch: 181, Average loss: 0.0135, Accuracy: 0.7078, Time consumed:1.83s
Test set: Epoch: 182, Average loss: 0.0134, Accuracy: 0.7110, Time consumed:1.92s
Test set: Epoch: 183, Average loss: 0.0135, Accuracy: 0.7075, Time consumed:1.78s
Test set: Epoch: 184, Average loss: 0.0135, Accuracy: 0.7116, Time consumed:1.68s
Test set: Epoch: 185, Average loss: 0.0134, Accuracy: 0.7124, Time consumed:1.75s
Test set: Epoch: 186, Average loss: 0.0135, Accuracy: 0.7106, Time consumed:1.77s
Test set: Epoch: 187, Average loss: 0.0135, Accuracy: 0.7078, Time consumed:1.70s
Test set: Epoch: 188, Average loss: 0.0135, Accuracy: 0.7099, Time consumed:1.74s
Test set: Epoch: 189, Average loss: 0.0135, Accuracy: 0.7091, Time consumed:1.86s
Test set: Epoch: 190, Average loss: 0.0135, Accuracy: 0.7092, Time consumed:1.82s
Test set: Epoch: 191, Average loss: 0.0135, Accuracy: 0.7080, Time consumed:1.79s
Test set: Epoch: 192, Average loss: 0.0135, Accuracy: 0.7078, Time consumed:1.77s
Test set: Epoch: 193, Average loss: 0.0135, Accuracy: 0.7047, Time consumed:1.87s
Test set: Epoch: 194, Average loss: 0.0136, Accuracy: 0.7085, Time consumed:1.83s
Test set: Epoch: 195, Average loss: 0.0135, Accuracy: 0.7082, Time consumed:1.65s
Test set: Epoch: 196, Average loss: 0.0136, Accuracy: 0.7075, Time consumed:1.80s
Test set: Epoch: 197, Average loss: 0.0135, Accuracy: 0.7062, Time consumed:1.74s
Test set: Epoch: 198, Average loss: 0.0136, Accuracy: 0.7089, Time consumed:1.76s
Test set: Epoch: 199, Average loss: 0.0136, Accuracy: 0.7065, Time consumed:1.91s
Test set: Epoch: 200, Average loss: 0.0137, Accuracy: 0.7072, Time consumed:1.83s
