Test set: Epoch: 1, Average loss: 0.0341, Accuracy: 0.0441, Time consumed:1.70s
Test set: Epoch: 36, Average loss: 0.0240, Accuracy: 0.3047, Time consumed:1.69s
Test set: Epoch: 37, Average loss: 0.0229, Accuracy: 0.3520, Time consumed:1.87s
Test set: Epoch: 38, Average loss: 0.0233, Accuracy: 0.3362, Time consumed:1.80s
Test set: Epoch: 39, Average loss: 0.0224, Accuracy: 0.3526, Time consumed:1.78s
Test set: Epoch: 40, Average loss: 0.0228, Accuracy: 0.3404, Time consumed:1.65s
Test set: Epoch: 41, Average loss: 0.0224, Accuracy: 0.3469, Time consumed:1.81s
Test set: Epoch: 42, Average loss: 0.0215, Accuracy: 0.3896, Time consumed:1.83s
Test set: Epoch: 43, Average loss: 0.0236, Accuracy: 0.3289, Time consumed:1.75s
Test set: Epoch: 44, Average loss: 0.0234, Accuracy: 0.3372, Time consumed:1.69s
Test set: Epoch: 45, Average loss: 0.0222, Accuracy: 0.3614, Time consumed:1.89s
Test set: Epoch: 46, Average loss: 0.0228, Accuracy: 0.3622, Time consumed:1.75s
Test set: Epoch: 47, Average loss: 0.0223, Accuracy: 0.3674, Time consumed:1.93s
Test set: Epoch: 48, Average loss: 0.0215, Accuracy: 0.3929, Time consumed:1.74s
Test set: Epoch: 49, Average loss: 0.0222, Accuracy: 0.3732, Time consumed:1.75s
Test set: Epoch: 50, Average loss: 0.0220, Accuracy: 0.3946, Time consumed:1.69s
Test set: Epoch: 51, Average loss: 0.0227, Accuracy: 0.3486, Time consumed:1.74s
Test set: Epoch: 52, Average loss: 0.0212, Accuracy: 0.3884, Time consumed:1.66s
Test set: Epoch: 53, Average loss: 0.0224, Accuracy: 0.3724, Time consumed:1.80s
Test set: Epoch: 54, Average loss: 0.0235, Accuracy: 0.3336, Time consumed:1.82s
Test set: Epoch: 55, Average loss: 0.0229, Accuracy: 0.3680, Time consumed:1.64s
Test set: Epoch: 56, Average loss: 0.0223, Accuracy: 0.3709, Time consumed:1.75s
Test set: Epoch: 57, Average loss: 0.0218, Accuracy: 0.3731, Time consumed:1.85s
Test set: Epoch: 58, Average loss: 0.0212, Accuracy: 0.3966, Time consumed:1.76s
Test set: Epoch: 59, Average loss: 0.0226, Accuracy: 0.3537, Time consumed:1.69s
Test set: Epoch: 60, Average loss: 0.0159, Accuracy: 0.5689, Time consumed:1.73s
Test set: Epoch: 61, Average loss: 0.0158, Accuracy: 0.5691, Time consumed:1.84s
Test set: Epoch: 62, Average loss: 0.0156, Accuracy: 0.5806, Time consumed:1.84s
Test set: Epoch: 63, Average loss: 0.0155, Accuracy: 0.5677, Time consumed:1.78s
Test set: Epoch: 64, Average loss: 0.0157, Accuracy: 0.5781, Time consumed:1.73s
Test set: Epoch: 65, Average loss: 0.0158, Accuracy: 0.5617, Time consumed:1.73s
Test set: Epoch: 66, Average loss: 0.0154, Accuracy: 0.5814, Time consumed:1.91s
Test set: Epoch: 67, Average loss: 0.0151, Accuracy: 0.5867, Time consumed:1.68s
Test set: Epoch: 68, Average loss: 0.0156, Accuracy: 0.5714, Time consumed:1.74s
Test set: Epoch: 69, Average loss: 0.0155, Accuracy: 0.5811, Time consumed:1.72s
Test set: Epoch: 70, Average loss: 0.0154, Accuracy: 0.5856, Time consumed:1.72s
Test set: Epoch: 71, Average loss: 0.0155, Accuracy: 0.5758, Time consumed:1.73s
Test set: Epoch: 72, Average loss: 0.0151, Accuracy: 0.5907, Time consumed:1.64s
Test set: Epoch: 73, Average loss: 0.0165, Accuracy: 0.5496, Time consumed:1.79s
Test set: Epoch: 74, Average loss: 0.0156, Accuracy: 0.5783, Time consumed:1.68s
Test set: Epoch: 75, Average loss: 0.0159, Accuracy: 0.5638, Time consumed:1.78s
Test set: Epoch: 76, Average loss: 0.0159, Accuracy: 0.5633, Time consumed:1.76s
Test set: Epoch: 77, Average loss: 0.0152, Accuracy: 0.5745, Time consumed:1.80s
Test set: Epoch: 78, Average loss: 0.0150, Accuracy: 0.5945, Time consumed:1.76s
Test set: Epoch: 79, Average loss: 0.0150, Accuracy: 0.5959, Time consumed:1.74s
Test set: Epoch: 80, Average loss: 0.0163, Accuracy: 0.5572, Time consumed:1.81s
Test set: Epoch: 81, Average loss: 0.0147, Accuracy: 0.6111, Time consumed:1.79s
Test set: Epoch: 82, Average loss: 0.0159, Accuracy: 0.5717, Time consumed:1.74s
Test set: Epoch: 83, Average loss: 0.0159, Accuracy: 0.5629, Time consumed:1.71s
Test set: Epoch: 84, Average loss: 0.0148, Accuracy: 0.6051, Time consumed:1.89s
Test set: Epoch: 85, Average loss: 0.0154, Accuracy: 0.5808, Time consumed:1.74s
Test set: Epoch: 86, Average loss: 0.0153, Accuracy: 0.5826, Time consumed:1.80s
Test set: Epoch: 87, Average loss: 0.0147, Accuracy: 0.6062, Time consumed:1.84s
Test set: Epoch: 88, Average loss: 0.0154, Accuracy: 0.5822, Time consumed:1.66s
Test set: Epoch: 89, Average loss: 0.0149, Accuracy: 0.5925, Time consumed:1.74s
Test set: Epoch: 90, Average loss: 0.0155, Accuracy: 0.5847, Time consumed:1.82s
Test set: Epoch: 91, Average loss: 0.0148, Accuracy: 0.6007, Time consumed:1.67s
Test set: Epoch: 92, Average loss: 0.0156, Accuracy: 0.5811, Time consumed:1.65s
Test set: Epoch: 93, Average loss: 0.0149, Accuracy: 0.6042, Time consumed:1.69s
Test set: Epoch: 94, Average loss: 0.0152, Accuracy: 0.5956, Time consumed:1.71s
Test set: Epoch: 95, Average loss: 0.0148, Accuracy: 0.6026, Time consumed:1.84s
Test set: Epoch: 96, Average loss: 0.0145, Accuracy: 0.6101, Time consumed:1.77s
Test set: Epoch: 97, Average loss: 0.0145, Accuracy: 0.6076, Time consumed:1.81s
Test set: Epoch: 98, Average loss: 0.0148, Accuracy: 0.6116, Time consumed:1.73s
Test set: Epoch: 99, Average loss: 0.0149, Accuracy: 0.5909, Time consumed:1.89s
Test set: Epoch: 100, Average loss: 0.0148, Accuracy: 0.6042, Time consumed:1.77s
Test set: Epoch: 101, Average loss: 0.0149, Accuracy: 0.5956, Time consumed:1.84s
Test set: Epoch: 102, Average loss: 0.0143, Accuracy: 0.6151, Time consumed:1.72s
Test set: Epoch: 103, Average loss: 0.0152, Accuracy: 0.5883, Time consumed:1.68s
Test set: Epoch: 104, Average loss: 0.0153, Accuracy: 0.5904, Time consumed:1.67s
Test set: Epoch: 105, Average loss: 0.0152, Accuracy: 0.5871, Time consumed:1.89s
Test set: Epoch: 106, Average loss: 0.0147, Accuracy: 0.6095, Time consumed:1.71s
Test set: Epoch: 107, Average loss: 0.0150, Accuracy: 0.5874, Time consumed:1.70s
Test set: Epoch: 108, Average loss: 0.0146, Accuracy: 0.6147, Time consumed:1.82s
Test set: Epoch: 109, Average loss: 0.0154, Accuracy: 0.5895, Time consumed:1.74s
Test set: Epoch: 110, Average loss: 0.0147, Accuracy: 0.6164, Time consumed:1.86s
Test set: Epoch: 111, Average loss: 0.0147, Accuracy: 0.6080, Time consumed:1.83s
Test set: Epoch: 112, Average loss: 0.0147, Accuracy: 0.6144, Time consumed:1.88s
Test set: Epoch: 113, Average loss: 0.0149, Accuracy: 0.6065, Time consumed:1.70s
Test set: Epoch: 114, Average loss: 0.0149, Accuracy: 0.6026, Time consumed:1.80s
Test set: Epoch: 115, Average loss: 0.0142, Accuracy: 0.6208, Time consumed:1.63s
Test set: Epoch: 116, Average loss: 0.0146, Accuracy: 0.6012, Time consumed:1.72s
Test set: Epoch: 117, Average loss: 0.0150, Accuracy: 0.5918, Time consumed:1.74s
Test set: Epoch: 118, Average loss: 0.0149, Accuracy: 0.6036, Time consumed:1.80s
Test set: Epoch: 119, Average loss: 0.0147, Accuracy: 0.6046, Time consumed:1.86s
Test set: Epoch: 120, Average loss: 0.0121, Accuracy: 0.6960, Time consumed:1.92s
Test set: Epoch: 121, Average loss: 0.0121, Accuracy: 0.6982, Time consumed:1.69s
Test set: Epoch: 122, Average loss: 0.0121, Accuracy: 0.6974, Time consumed:1.64s
Test set: Epoch: 123, Average loss: 0.0120, Accuracy: 0.7007, Time consumed:1.87s
Test set: Epoch: 124, Average loss: 0.0120, Accuracy: 0.7027, Time consumed:1.70s
Test set: Epoch: 125, Average loss: 0.0120, Accuracy: 0.7039, Time consumed:1.91s
Test set: Epoch: 126, Average loss: 0.0122, Accuracy: 0.6992, Time consumed:1.83s
Test set: Epoch: 127, Average loss: 0.0122, Accuracy: 0.6975, Time consumed:1.75s
Test set: Epoch: 128, Average loss: 0.0121, Accuracy: 0.7028, Time consumed:1.77s
Test set: Epoch: 129, Average loss: 0.0120, Accuracy: 0.7008, Time consumed:1.76s
Test set: Epoch: 130, Average loss: 0.0120, Accuracy: 0.7022, Time consumed:1.99s
Test set: Epoch: 131, Average loss: 0.0120, Accuracy: 0.7057, Time consumed:1.69s
Test set: Epoch: 132, Average loss: 0.0120, Accuracy: 0.6982, Time consumed:1.75s
Test set: Epoch: 133, Average loss: 0.0122, Accuracy: 0.6973, Time consumed:1.61s
Test set: Epoch: 134, Average loss: 0.0123, Accuracy: 0.6967, Time consumed:1.89s
Test set: Epoch: 135, Average loss: 0.0121, Accuracy: 0.6977, Time consumed:1.59s
Test set: Epoch: 136, Average loss: 0.0121, Accuracy: 0.7040, Time consumed:1.67s
Test set: Epoch: 137, Average loss: 0.0123, Accuracy: 0.6963, Time consumed:1.77s
Test set: Epoch: 138, Average loss: 0.0122, Accuracy: 0.6990, Time consumed:1.68s
Test set: Epoch: 139, Average loss: 0.0122, Accuracy: 0.6982, Time consumed:1.69s
Test set: Epoch: 140, Average loss: 0.0122, Accuracy: 0.6998, Time consumed:1.80s
Test set: Epoch: 141, Average loss: 0.0123, Accuracy: 0.6955, Time consumed:1.77s
Test set: Epoch: 142, Average loss: 0.0123, Accuracy: 0.7023, Time consumed:1.69s
Test set: Epoch: 143, Average loss: 0.0124, Accuracy: 0.6917, Time consumed:1.69s
Test set: Epoch: 144, Average loss: 0.0124, Accuracy: 0.6958, Time consumed:1.89s
Test set: Epoch: 145, Average loss: 0.0121, Accuracy: 0.7015, Time consumed:1.86s
Test set: Epoch: 146, Average loss: 0.0123, Accuracy: 0.6977, Time consumed:1.85s
Test set: Epoch: 147, Average loss: 0.0121, Accuracy: 0.6974, Time consumed:1.84s
Test set: Epoch: 148, Average loss: 0.0123, Accuracy: 0.6927, Time consumed:1.84s
Test set: Epoch: 149, Average loss: 0.0124, Accuracy: 0.6963, Time consumed:1.85s
Test set: Epoch: 150, Average loss: 0.0123, Accuracy: 0.6957, Time consumed:1.64s
Test set: Epoch: 151, Average loss: 0.0123, Accuracy: 0.7012, Time consumed:1.86s
Test set: Epoch: 152, Average loss: 0.0125, Accuracy: 0.6920, Time consumed:1.73s
Test set: Epoch: 153, Average loss: 0.0126, Accuracy: 0.6847, Time consumed:1.90s
Test set: Epoch: 154, Average loss: 0.0124, Accuracy: 0.6936, Time consumed:1.77s
Test set: Epoch: 155, Average loss: 0.0126, Accuracy: 0.6934, Time consumed:1.89s
Test set: Epoch: 156, Average loss: 0.0123, Accuracy: 0.6959, Time consumed:1.84s
Test set: Epoch: 157, Average loss: 0.0126, Accuracy: 0.6961, Time consumed:1.64s
Test set: Epoch: 158, Average loss: 0.0127, Accuracy: 0.6829, Time consumed:1.87s
Test set: Epoch: 159, Average loss: 0.0126, Accuracy: 0.6893, Time consumed:1.86s
Test set: Epoch: 160, Average loss: 0.0119, Accuracy: 0.7165, Time consumed:1.68s
Test set: Epoch: 161, Average loss: 0.0119, Accuracy: 0.7173, Time consumed:1.91s
Test set: Epoch: 162, Average loss: 0.0119, Accuracy: 0.7152, Time consumed:1.81s
Test set: Epoch: 163, Average loss: 0.0119, Accuracy: 0.7156, Time consumed:1.91s
Test set: Epoch: 164, Average loss: 0.0120, Accuracy: 0.7142, Time consumed:1.79s
Test set: Epoch: 165, Average loss: 0.0119, Accuracy: 0.7174, Time consumed:1.81s
Test set: Epoch: 166, Average loss: 0.0120, Accuracy: 0.7166, Time consumed:1.71s
Test set: Epoch: 167, Average loss: 0.0119, Accuracy: 0.7185, Time consumed:1.81s
Test set: Epoch: 168, Average loss: 0.0119, Accuracy: 0.7178, Time consumed:2.11s
Test set: Epoch: 169, Average loss: 0.0120, Accuracy: 0.7147, Time consumed:1.63s
Test set: Epoch: 170, Average loss: 0.0120, Accuracy: 0.7148, Time consumed:1.91s
Test set: Epoch: 171, Average loss: 0.0120, Accuracy: 0.7178, Time consumed:1.73s
Test set: Epoch: 172, Average loss: 0.0119, Accuracy: 0.7141, Time consumed:1.86s
Test set: Epoch: 173, Average loss: 0.0120, Accuracy: 0.7138, Time consumed:1.90s
Test set: Epoch: 174, Average loss: 0.0120, Accuracy: 0.7153, Time consumed:1.76s
Test set: Epoch: 175, Average loss: 0.0120, Accuracy: 0.7165, Time consumed:1.77s
Test set: Epoch: 176, Average loss: 0.0121, Accuracy: 0.7166, Time consumed:1.74s
Test set: Epoch: 177, Average loss: 0.0120, Accuracy: 0.7190, Time consumed:1.66s
Test set: Epoch: 178, Average loss: 0.0120, Accuracy: 0.7173, Time consumed:1.69s
Test set: Epoch: 179, Average loss: 0.0120, Accuracy: 0.7139, Time consumed:1.68s
Test set: Epoch: 180, Average loss: 0.0120, Accuracy: 0.7184, Time consumed:1.69s
Test set: Epoch: 181, Average loss: 0.0121, Accuracy: 0.7196, Time consumed:1.70s
Test set: Epoch: 182, Average loss: 0.0122, Accuracy: 0.7177, Time consumed:1.72s
Test set: Epoch: 183, Average loss: 0.0122, Accuracy: 0.7140, Time consumed:1.82s
Test set: Epoch: 184, Average loss: 0.0121, Accuracy: 0.7210, Time consumed:2.01s
Test set: Epoch: 185, Average loss: 0.0122, Accuracy: 0.7169, Time consumed:1.91s
Test set: Epoch: 186, Average loss: 0.0121, Accuracy: 0.7146, Time consumed:1.69s
Test set: Epoch: 187, Average loss: 0.0122, Accuracy: 0.7162, Time consumed:1.64s
Test set: Epoch: 188, Average loss: 0.0121, Accuracy: 0.7185, Time consumed:1.79s
Test set: Epoch: 189, Average loss: 0.0121, Accuracy: 0.7186, Time consumed:1.70s
Test set: Epoch: 190, Average loss: 0.0121, Accuracy: 0.7187, Time consumed:1.72s
Test set: Epoch: 191, Average loss: 0.0121, Accuracy: 0.7179, Time consumed:1.66s
Test set: Epoch: 192, Average loss: 0.0121, Accuracy: 0.7196, Time consumed:1.73s
Test set: Epoch: 193, Average loss: 0.0122, Accuracy: 0.7183, Time consumed:1.82s
Test set: Epoch: 194, Average loss: 0.0122, Accuracy: 0.7189, Time consumed:1.98s
Test set: Epoch: 195, Average loss: 0.0121, Accuracy: 0.7154, Time consumed:1.75s
Test set: Epoch: 196, Average loss: 0.0122, Accuracy: 0.7193, Time consumed:1.79s
Test set: Epoch: 197, Average loss: 0.0122, Accuracy: 0.7154, Time consumed:1.77s
Test set: Epoch: 198, Average loss: 0.0122, Accuracy: 0.7150, Time consumed:1.91s
Test set: Epoch: 199, Average loss: 0.0122, Accuracy: 0.7161, Time consumed:1.92s
Test set: Epoch: 200, Average loss: 0.0122, Accuracy: 0.7146, Time consumed:1.85s
