Test set: Epoch: 1, Average loss: 0.0290, Accuracy: 0.1327, Time consumed:1.55s
Test set: Epoch: 31, Average loss: 0.0143, Accuracy: 0.5254, Time consumed:1.54s
Test set: Epoch: 32, Average loss: 0.0160, Accuracy: 0.4866, Time consumed:1.58s
Test set: Epoch: 33, Average loss: 0.0142, Accuracy: 0.5330, Time consumed:1.77s
Test set: Epoch: 34, Average loss: 0.0140, Accuracy: 0.5414, Time consumed:1.83s
Test set: Epoch: 35, Average loss: 0.0142, Accuracy: 0.5340, Time consumed:1.66s
Test set: Epoch: 36, Average loss: 0.0143, Accuracy: 0.5267, Time consumed:1.62s
Test set: Epoch: 37, Average loss: 0.0173, Accuracy: 0.4643, Time consumed:1.55s
Test set: Epoch: 38, Average loss: 0.0161, Accuracy: 0.4823, Time consumed:1.55s
Test set: Epoch: 39, Average loss: 0.0155, Accuracy: 0.4944, Time consumed:1.86s
Test set: Epoch: 40, Average loss: 0.0141, Accuracy: 0.5404, Time consumed:1.59s
Test set: Epoch: 41, Average loss: 0.0138, Accuracy: 0.5471, Time consumed:1.55s
Test set: Epoch: 42, Average loss: 0.0157, Accuracy: 0.4854, Time consumed:1.72s
Test set: Epoch: 43, Average loss: 0.0162, Accuracy: 0.4812, Time consumed:1.54s
Test set: Epoch: 44, Average loss: 0.0141, Accuracy: 0.5361, Time consumed:1.58s
Test set: Epoch: 45, Average loss: 0.0150, Accuracy: 0.5233, Time consumed:1.58s
Test set: Epoch: 46, Average loss: 0.0157, Accuracy: 0.4954, Time consumed:1.74s
Test set: Epoch: 47, Average loss: 0.0136, Accuracy: 0.5572, Time consumed:1.73s
Test set: Epoch: 48, Average loss: 0.0141, Accuracy: 0.5475, Time consumed:1.64s
Test set: Epoch: 49, Average loss: 0.0159, Accuracy: 0.4894, Time consumed:1.66s
Test set: Epoch: 50, Average loss: 0.0141, Accuracy: 0.5436, Time consumed:1.71s
Test set: Epoch: 51, Average loss: 0.0134, Accuracy: 0.5538, Time consumed:1.64s
Test set: Epoch: 52, Average loss: 0.0144, Accuracy: 0.5297, Time consumed:1.70s
Test set: Epoch: 53, Average loss: 0.0140, Accuracy: 0.5446, Time consumed:1.69s
Test set: Epoch: 54, Average loss: 0.0143, Accuracy: 0.5351, Time consumed:1.63s
Test set: Epoch: 55, Average loss: 0.0151, Accuracy: 0.5266, Time consumed:1.63s
Test set: Epoch: 56, Average loss: 0.0151, Accuracy: 0.5101, Time consumed:1.65s
Test set: Epoch: 57, Average loss: 0.0151, Accuracy: 0.5120, Time consumed:1.49s
Test set: Epoch: 58, Average loss: 0.0147, Accuracy: 0.5262, Time consumed:1.79s
Test set: Epoch: 59, Average loss: 0.0143, Accuracy: 0.5282, Time consumed:1.79s
Test set: Epoch: 60, Average loss: 0.0092, Accuracy: 0.6958, Time consumed:1.61s
Test set: Epoch: 61, Average loss: 0.0090, Accuracy: 0.7036, Time consumed:1.68s
Test set: Epoch: 62, Average loss: 0.0091, Accuracy: 0.7072, Time consumed:1.55s
Test set: Epoch: 63, Average loss: 0.0092, Accuracy: 0.7082, Time consumed:1.52s
Test set: Epoch: 64, Average loss: 0.0091, Accuracy: 0.7051, Time consumed:1.59s
Test set: Epoch: 65, Average loss: 0.0096, Accuracy: 0.7004, Time consumed:1.70s
Test set: Epoch: 66, Average loss: 0.0093, Accuracy: 0.7046, Time consumed:1.88s
Test set: Epoch: 67, Average loss: 0.0095, Accuracy: 0.6910, Time consumed:1.48s
Test set: Epoch: 68, Average loss: 0.0096, Accuracy: 0.6953, Time consumed:1.67s
Test set: Epoch: 69, Average loss: 0.0097, Accuracy: 0.6879, Time consumed:1.63s
Test set: Epoch: 70, Average loss: 0.0094, Accuracy: 0.6962, Time consumed:1.62s
Test set: Epoch: 71, Average loss: 0.0097, Accuracy: 0.6885, Time consumed:1.79s
Test set: Epoch: 72, Average loss: 0.0097, Accuracy: 0.6948, Time consumed:1.51s
Test set: Epoch: 73, Average loss: 0.0099, Accuracy: 0.6869, Time consumed:1.52s
Test set: Epoch: 74, Average loss: 0.0098, Accuracy: 0.6883, Time consumed:1.51s
Test set: Epoch: 75, Average loss: 0.0099, Accuracy: 0.6830, Time consumed:2.00s
Test set: Epoch: 76, Average loss: 0.0099, Accuracy: 0.6844, Time consumed:1.52s
Test set: Epoch: 77, Average loss: 0.0100, Accuracy: 0.6864, Time consumed:1.93s
Test set: Epoch: 78, Average loss: 0.0103, Accuracy: 0.6737, Time consumed:1.62s
Test set: Epoch: 79, Average loss: 0.0100, Accuracy: 0.6827, Time consumed:1.72s
Test set: Epoch: 80, Average loss: 0.0096, Accuracy: 0.6946, Time consumed:1.60s
Test set: Epoch: 81, Average loss: 0.0103, Accuracy: 0.6735, Time consumed:1.59s
Test set: Epoch: 82, Average loss: 0.0100, Accuracy: 0.6791, Time consumed:1.71s
Test set: Epoch: 83, Average loss: 0.0107, Accuracy: 0.6617, Time consumed:1.65s
Test set: Epoch: 84, Average loss: 0.0099, Accuracy: 0.6828, Time consumed:1.62s
Test set: Epoch: 85, Average loss: 0.0103, Accuracy: 0.6698, Time consumed:1.70s
Test set: Epoch: 86, Average loss: 0.0101, Accuracy: 0.6846, Time consumed:1.75s
Test set: Epoch: 87, Average loss: 0.0101, Accuracy: 0.6871, Time consumed:1.69s
Test set: Epoch: 88, Average loss: 0.0102, Accuracy: 0.6817, Time consumed:1.71s
Test set: Epoch: 89, Average loss: 0.0105, Accuracy: 0.6687, Time consumed:1.57s
Test set: Epoch: 90, Average loss: 0.0106, Accuracy: 0.6692, Time consumed:2.00s
Test set: Epoch: 91, Average loss: 0.0101, Accuracy: 0.6799, Time consumed:1.89s
Test set: Epoch: 92, Average loss: 0.0103, Accuracy: 0.6721, Time consumed:1.59s
Test set: Epoch: 93, Average loss: 0.0101, Accuracy: 0.6827, Time consumed:1.52s
Test set: Epoch: 94, Average loss: 0.0102, Accuracy: 0.6825, Time consumed:1.92s
Test set: Epoch: 95, Average loss: 0.0100, Accuracy: 0.6857, Time consumed:2.07s
Test set: Epoch: 96, Average loss: 0.0104, Accuracy: 0.6787, Time consumed:1.69s
Test set: Epoch: 97, Average loss: 0.0103, Accuracy: 0.6763, Time consumed:1.78s
Test set: Epoch: 98, Average loss: 0.0100, Accuracy: 0.6842, Time consumed:2.16s
Test set: Epoch: 99, Average loss: 0.0100, Accuracy: 0.6860, Time consumed:1.71s
Test set: Epoch: 100, Average loss: 0.0105, Accuracy: 0.6773, Time consumed:1.62s
Test set: Epoch: 101, Average loss: 0.0100, Accuracy: 0.6800, Time consumed:1.69s
Test set: Epoch: 102, Average loss: 0.0103, Accuracy: 0.6807, Time consumed:1.76s
Test set: Epoch: 103, Average loss: 0.0109, Accuracy: 0.6667, Time consumed:1.61s
Test set: Epoch: 104, Average loss: 0.0107, Accuracy: 0.6716, Time consumed:1.64s
Test set: Epoch: 105, Average loss: 0.0102, Accuracy: 0.6766, Time consumed:1.57s
Test set: Epoch: 106, Average loss: 0.0106, Accuracy: 0.6708, Time consumed:1.53s
Test set: Epoch: 107, Average loss: 0.0101, Accuracy: 0.6800, Time consumed:1.60s
Test set: Epoch: 108, Average loss: 0.0103, Accuracy: 0.6820, Time consumed:1.59s
Test set: Epoch: 109, Average loss: 0.0107, Accuracy: 0.6700, Time consumed:1.73s
Test set: Epoch: 110, Average loss: 0.0111, Accuracy: 0.6567, Time consumed:1.62s
Test set: Epoch: 111, Average loss: 0.0104, Accuracy: 0.6716, Time consumed:1.68s
Test set: Epoch: 112, Average loss: 0.0103, Accuracy: 0.6791, Time consumed:1.58s
Test set: Epoch: 113, Average loss: 0.0103, Accuracy: 0.6748, Time consumed:1.65s
Test set: Epoch: 114, Average loss: 0.0100, Accuracy: 0.6930, Time consumed:1.61s
Test set: Epoch: 115, Average loss: 0.0098, Accuracy: 0.6899, Time consumed:1.56s
Test set: Epoch: 116, Average loss: 0.0103, Accuracy: 0.6784, Time consumed:1.52s
Test set: Epoch: 117, Average loss: 0.0101, Accuracy: 0.6839, Time consumed:1.88s
Test set: Epoch: 118, Average loss: 0.0104, Accuracy: 0.6739, Time consumed:1.60s
Test set: Epoch: 119, Average loss: 0.0101, Accuracy: 0.6910, Time consumed:1.60s
Test set: Epoch: 120, Average loss: 0.0085, Accuracy: 0.7431, Time consumed:1.61s
Test set: Epoch: 121, Average loss: 0.0085, Accuracy: 0.7473, Time consumed:1.56s
Test set: Epoch: 122, Average loss: 0.0085, Accuracy: 0.7511, Time consumed:1.53s
Test set: Epoch: 123, Average loss: 0.0085, Accuracy: 0.7504, Time consumed:1.64s
Test set: Epoch: 124, Average loss: 0.0084, Accuracy: 0.7502, Time consumed:1.61s
Test set: Epoch: 125, Average loss: 0.0086, Accuracy: 0.7510, Time consumed:1.80s
Test set: Epoch: 126, Average loss: 0.0086, Accuracy: 0.7498, Time consumed:1.72s
Test set: Epoch: 127, Average loss: 0.0087, Accuracy: 0.7503, Time consumed:1.55s
Test set: Epoch: 128, Average loss: 0.0087, Accuracy: 0.7484, Time consumed:1.66s
Test set: Epoch: 129, Average loss: 0.0085, Accuracy: 0.7524, Time consumed:1.96s
Test set: Epoch: 130, Average loss: 0.0085, Accuracy: 0.7530, Time consumed:1.56s
Test set: Epoch: 131, Average loss: 0.0087, Accuracy: 0.7470, Time consumed:1.62s
Test set: Epoch: 132, Average loss: 0.0087, Accuracy: 0.7512, Time consumed:1.90s
Test set: Epoch: 133, Average loss: 0.0087, Accuracy: 0.7476, Time consumed:1.85s
Test set: Epoch: 134, Average loss: 0.0089, Accuracy: 0.7499, Time consumed:1.55s
Test set: Epoch: 135, Average loss: 0.0088, Accuracy: 0.7481, Time consumed:1.63s
Test set: Epoch: 136, Average loss: 0.0088, Accuracy: 0.7503, Time consumed:1.63s
Test set: Epoch: 137, Average loss: 0.0086, Accuracy: 0.7495, Time consumed:1.92s
Test set: Epoch: 138, Average loss: 0.0089, Accuracy: 0.7475, Time consumed:1.84s
Test set: Epoch: 139, Average loss: 0.0089, Accuracy: 0.7478, Time consumed:1.91s
Test set: Epoch: 140, Average loss: 0.0087, Accuracy: 0.7494, Time consumed:1.63s
Test set: Epoch: 141, Average loss: 0.0088, Accuracy: 0.7540, Time consumed:1.56s
Test set: Epoch: 142, Average loss: 0.0089, Accuracy: 0.7497, Time consumed:1.76s
Test set: Epoch: 143, Average loss: 0.0088, Accuracy: 0.7509, Time consumed:1.62s
Test set: Epoch: 144, Average loss: 0.0088, Accuracy: 0.7477, Time consumed:1.53s
Test set: Epoch: 145, Average loss: 0.0090, Accuracy: 0.7513, Time consumed:1.53s
Test set: Epoch: 146, Average loss: 0.0089, Accuracy: 0.7477, Time consumed:1.76s
Test set: Epoch: 147, Average loss: 0.0092, Accuracy: 0.7463, Time consumed:1.74s
Test set: Epoch: 148, Average loss: 0.0089, Accuracy: 0.7487, Time consumed:1.55s
Test set: Epoch: 149, Average loss: 0.0088, Accuracy: 0.7484, Time consumed:1.67s
Test set: Epoch: 150, Average loss: 0.0089, Accuracy: 0.7485, Time consumed:1.63s
Test set: Epoch: 151, Average loss: 0.0090, Accuracy: 0.7470, Time consumed:1.86s
Test set: Epoch: 152, Average loss: 0.0090, Accuracy: 0.7524, Time consumed:1.95s
Test set: Epoch: 153, Average loss: 0.0092, Accuracy: 0.7436, Time consumed:1.58s
Test set: Epoch: 154, Average loss: 0.0091, Accuracy: 0.7478, Time consumed:1.61s
Test set: Epoch: 155, Average loss: 0.0089, Accuracy: 0.7501, Time consumed:2.02s
Test set: Epoch: 156, Average loss: 0.0091, Accuracy: 0.7434, Time consumed:1.64s
Test set: Epoch: 157, Average loss: 0.0092, Accuracy: 0.7423, Time consumed:1.81s
Test set: Epoch: 158, Average loss: 0.0091, Accuracy: 0.7475, Time consumed:1.69s
Test set: Epoch: 159, Average loss: 0.0093, Accuracy: 0.7421, Time consumed:1.76s
Test set: Epoch: 160, Average loss: 0.0088, Accuracy: 0.7552, Time consumed:1.87s
Test set: Epoch: 161, Average loss: 0.0088, Accuracy: 0.7592, Time consumed:1.68s
Test set: Epoch: 162, Average loss: 0.0088, Accuracy: 0.7599, Time consumed:1.72s
Test set: Epoch: 163, Average loss: 0.0089, Accuracy: 0.7578, Time consumed:1.57s
Test set: Epoch: 164, Average loss: 0.0088, Accuracy: 0.7593, Time consumed:1.76s
Test set: Epoch: 165, Average loss: 0.0089, Accuracy: 0.7575, Time consumed:1.68s
Test set: Epoch: 166, Average loss: 0.0088, Accuracy: 0.7616, Time consumed:1.82s
Test set: Epoch: 167, Average loss: 0.0089, Accuracy: 0.7614, Time consumed:1.66s
Test set: Epoch: 168, Average loss: 0.0089, Accuracy: 0.7633, Time consumed:1.73s
Test set: Epoch: 169, Average loss: 0.0090, Accuracy: 0.7624, Time consumed:1.58s
Test set: Epoch: 170, Average loss: 0.0088, Accuracy: 0.7610, Time consumed:1.64s
Test set: Epoch: 171, Average loss: 0.0089, Accuracy: 0.7606, Time consumed:1.69s
Test set: Epoch: 172, Average loss: 0.0088, Accuracy: 0.7627, Time consumed:1.59s
Test set: Epoch: 173, Average loss: 0.0089, Accuracy: 0.7625, Time consumed:1.64s
Test set: Epoch: 174, Average loss: 0.0089, Accuracy: 0.7597, Time consumed:1.52s
Test set: Epoch: 175, Average loss: 0.0089, Accuracy: 0.7638, Time consumed:1.68s
Test set: Epoch: 176, Average loss: 0.0089, Accuracy: 0.7614, Time consumed:1.70s
Test set: Epoch: 177, Average loss: 0.0089, Accuracy: 0.7627, Time consumed:1.69s
Test set: Epoch: 178, Average loss: 0.0089, Accuracy: 0.7634, Time consumed:1.99s
Test set: Epoch: 179, Average loss: 0.0090, Accuracy: 0.7626, Time consumed:1.78s
Test set: Epoch: 180, Average loss: 0.0089, Accuracy: 0.7611, Time consumed:1.74s
Test set: Epoch: 181, Average loss: 0.0089, Accuracy: 0.7629, Time consumed:1.78s
Test set: Epoch: 182, Average loss: 0.0089, Accuracy: 0.7612, Time consumed:1.60s
Test set: Epoch: 183, Average loss: 0.0089, Accuracy: 0.7609, Time consumed:1.90s
Test set: Epoch: 184, Average loss: 0.0089, Accuracy: 0.7663, Time consumed:1.68s
Test set: Epoch: 185, Average loss: 0.0089, Accuracy: 0.7655, Time consumed:1.59s
Test set: Epoch: 186, Average loss: 0.0090, Accuracy: 0.7632, Time consumed:1.90s
Test set: Epoch: 187, Average loss: 0.0090, Accuracy: 0.7637, Time consumed:1.61s
Test set: Epoch: 188, Average loss: 0.0090, Accuracy: 0.7629, Time consumed:1.62s
Test set: Epoch: 189, Average loss: 0.0089, Accuracy: 0.7621, Time consumed:1.71s
Test set: Epoch: 190, Average loss: 0.0089, Accuracy: 0.7623, Time consumed:1.70s
Test set: Epoch: 191, Average loss: 0.0090, Accuracy: 0.7606, Time consumed:1.67s
Test set: Epoch: 192, Average loss: 0.0089, Accuracy: 0.7608, Time consumed:1.64s
Test set: Epoch: 193, Average loss: 0.0089, Accuracy: 0.7625, Time consumed:1.55s
Test set: Epoch: 194, Average loss: 0.0090, Accuracy: 0.7614, Time consumed:1.60s
Test set: Epoch: 195, Average loss: 0.0090, Accuracy: 0.7633, Time consumed:1.57s
Test set: Epoch: 196, Average loss: 0.0089, Accuracy: 0.7610, Time consumed:1.67s
Test set: Epoch: 197, Average loss: 0.0089, Accuracy: 0.7625, Time consumed:1.77s
Test set: Epoch: 198, Average loss: 0.0090, Accuracy: 0.7611, Time consumed:1.74s
Test set: Epoch: 199, Average loss: 0.0090, Accuracy: 0.7648, Time consumed:1.54s
Test set: Epoch: 200, Average loss: 0.0090, Accuracy: 0.7628, Time consumed:1.60s
