Test set: Epoch: 1, Average loss: 0.0335, Accuracy: 0.0349, Time consumed:2.07s
Test set: Epoch: 76, Average loss: 0.0133, Accuracy: 0.5810, Time consumed:1.94s
Test set: Epoch: 77, Average loss: 0.0134, Accuracy: 0.5767, Time consumed:1.98s
Test set: Epoch: 78, Average loss: 0.0133, Accuracy: 0.5802, Time consumed:2.03s
Test set: Epoch: 79, Average loss: 0.0134, Accuracy: 0.5710, Time consumed:2.03s
Test set: Epoch: 80, Average loss: 0.0130, Accuracy: 0.5911, Time consumed:2.08s
Test set: Epoch: 81, Average loss: 0.0135, Accuracy: 0.5815, Time consumed:2.02s
Test set: Epoch: 82, Average loss: 0.0129, Accuracy: 0.5927, Time consumed:1.96s
Test set: Epoch: 83, Average loss: 0.0146, Accuracy: 0.5474, Time consumed:2.16s
Test set: Epoch: 84, Average loss: 0.0137, Accuracy: 0.5723, Time consumed:2.13s
Test set: Epoch: 85, Average loss: 0.0131, Accuracy: 0.5885, Time consumed:2.08s
Test set: Epoch: 86, Average loss: 0.0134, Accuracy: 0.5831, Time consumed:2.16s
Test set: Epoch: 87, Average loss: 0.0133, Accuracy: 0.5819, Time consumed:2.13s
Test set: Epoch: 88, Average loss: 0.0132, Accuracy: 0.5929, Time consumed:2.09s
Test set: Epoch: 89, Average loss: 0.0138, Accuracy: 0.5786, Time consumed:1.93s
Test set: Epoch: 90, Average loss: 0.0128, Accuracy: 0.5954, Time consumed:2.00s
Test set: Epoch: 91, Average loss: 0.0139, Accuracy: 0.5707, Time consumed:2.21s
Test set: Epoch: 92, Average loss: 0.0134, Accuracy: 0.5879, Time consumed:2.04s
Test set: Epoch: 93, Average loss: 0.0136, Accuracy: 0.5743, Time consumed:2.23s
Test set: Epoch: 94, Average loss: 0.0132, Accuracy: 0.5923, Time consumed:2.32s
Test set: Epoch: 95, Average loss: 0.0131, Accuracy: 0.5920, Time consumed:2.17s
Test set: Epoch: 96, Average loss: 0.0135, Accuracy: 0.5897, Time consumed:2.21s
Test set: Epoch: 97, Average loss: 0.0134, Accuracy: 0.5876, Time consumed:2.06s
Test set: Epoch: 98, Average loss: 0.0131, Accuracy: 0.5961, Time consumed:2.15s
Test set: Epoch: 99, Average loss: 0.0125, Accuracy: 0.6139, Time consumed:2.00s
Test set: Epoch: 100, Average loss: 0.0123, Accuracy: 0.6151, Time consumed:2.15s
Test set: Epoch: 101, Average loss: 0.0134, Accuracy: 0.5895, Time consumed:2.16s
Test set: Epoch: 102, Average loss: 0.0132, Accuracy: 0.6013, Time consumed:2.12s
Test set: Epoch: 103, Average loss: 0.0126, Accuracy: 0.6106, Time consumed:2.15s
Test set: Epoch: 104, Average loss: 0.0133, Accuracy: 0.5930, Time consumed:2.14s
Test set: Epoch: 105, Average loss: 0.0135, Accuracy: 0.5866, Time consumed:2.17s
Test set: Epoch: 106, Average loss: 0.0131, Accuracy: 0.5968, Time consumed:1.96s
Test set: Epoch: 107, Average loss: 0.0126, Accuracy: 0.6128, Time consumed:2.01s
Test set: Epoch: 108, Average loss: 0.0125, Accuracy: 0.6075, Time consumed:2.28s
Test set: Epoch: 109, Average loss: 0.0126, Accuracy: 0.6139, Time consumed:2.26s
Test set: Epoch: 110, Average loss: 0.0130, Accuracy: 0.6014, Time consumed:2.15s
Test set: Epoch: 111, Average loss: 0.0133, Accuracy: 0.5917, Time consumed:2.08s
Test set: Epoch: 112, Average loss: 0.0125, Accuracy: 0.6155, Time consumed:2.25s
Test set: Epoch: 113, Average loss: 0.0123, Accuracy: 0.6194, Time consumed:2.21s
Test set: Epoch: 114, Average loss: 0.0133, Accuracy: 0.5922, Time consumed:2.00s
Test set: Epoch: 115, Average loss: 0.0128, Accuracy: 0.6084, Time consumed:2.05s
Test set: Epoch: 116, Average loss: 0.0126, Accuracy: 0.6152, Time consumed:2.10s
Test set: Epoch: 117, Average loss: 0.0137, Accuracy: 0.5918, Time consumed:2.13s
Test set: Epoch: 118, Average loss: 0.0132, Accuracy: 0.5992, Time consumed:2.02s
Test set: Epoch: 119, Average loss: 0.0137, Accuracy: 0.5842, Time consumed:2.02s
Test set: Epoch: 120, Average loss: 0.0099, Accuracy: 0.6866, Time consumed:2.22s
Test set: Epoch: 121, Average loss: 0.0096, Accuracy: 0.6997, Time consumed:2.16s
Test set: Epoch: 122, Average loss: 0.0097, Accuracy: 0.7028, Time consumed:2.02s
Test set: Epoch: 123, Average loss: 0.0098, Accuracy: 0.6953, Time consumed:2.02s
Test set: Epoch: 124, Average loss: 0.0098, Accuracy: 0.6960, Time consumed:2.01s
Test set: Epoch: 125, Average loss: 0.0097, Accuracy: 0.6996, Time consumed:2.02s
Test set: Epoch: 126, Average loss: 0.0097, Accuracy: 0.7021, Time consumed:2.04s
Test set: Epoch: 127, Average loss: 0.0099, Accuracy: 0.6951, Time consumed:2.22s
Test set: Epoch: 128, Average loss: 0.0099, Accuracy: 0.6964, Time consumed:2.20s
Test set: Epoch: 129, Average loss: 0.0100, Accuracy: 0.6994, Time consumed:2.11s
Test set: Epoch: 130, Average loss: 0.0100, Accuracy: 0.7017, Time consumed:2.32s
Test set: Epoch: 131, Average loss: 0.0100, Accuracy: 0.7002, Time consumed:2.14s
Test set: Epoch: 132, Average loss: 0.0100, Accuracy: 0.6963, Time consumed:2.15s
Test set: Epoch: 133, Average loss: 0.0100, Accuracy: 0.6999, Time consumed:2.28s
Test set: Epoch: 134, Average loss: 0.0103, Accuracy: 0.6915, Time consumed:2.00s
Test set: Epoch: 135, Average loss: 0.0102, Accuracy: 0.6964, Time consumed:1.98s
Test set: Epoch: 136, Average loss: 0.0103, Accuracy: 0.6928, Time consumed:2.10s
Test set: Epoch: 137, Average loss: 0.0103, Accuracy: 0.6919, Time consumed:2.03s
Test set: Epoch: 138, Average loss: 0.0107, Accuracy: 0.6927, Time consumed:2.20s
Test set: Epoch: 139, Average loss: 0.0104, Accuracy: 0.6964, Time consumed:1.92s
Test set: Epoch: 140, Average loss: 0.0107, Accuracy: 0.6921, Time consumed:2.41s
Test set: Epoch: 141, Average loss: 0.0104, Accuracy: 0.6930, Time consumed:2.23s
Test set: Epoch: 142, Average loss: 0.0106, Accuracy: 0.6903, Time consumed:2.10s
Test set: Epoch: 143, Average loss: 0.0106, Accuracy: 0.6916, Time consumed:1.98s
Test set: Epoch: 144, Average loss: 0.0107, Accuracy: 0.6865, Time consumed:2.06s
Test set: Epoch: 145, Average loss: 0.0109, Accuracy: 0.6831, Time consumed:2.05s
Test set: Epoch: 146, Average loss: 0.0109, Accuracy: 0.6830, Time consumed:2.10s
Test set: Epoch: 147, Average loss: 0.0107, Accuracy: 0.6902, Time consumed:1.97s
Test set: Epoch: 148, Average loss: 0.0109, Accuracy: 0.6853, Time consumed:2.03s
Test set: Epoch: 149, Average loss: 0.0110, Accuracy: 0.6808, Time consumed:2.19s
Test set: Epoch: 150, Average loss: 0.0111, Accuracy: 0.6817, Time consumed:1.94s
Test set: Epoch: 151, Average loss: 0.0109, Accuracy: 0.6892, Time consumed:2.02s
Test set: Epoch: 152, Average loss: 0.0111, Accuracy: 0.6831, Time consumed:2.17s
Test set: Epoch: 153, Average loss: 0.0113, Accuracy: 0.6771, Time consumed:2.09s
Test set: Epoch: 154, Average loss: 0.0111, Accuracy: 0.6832, Time consumed:2.33s
Test set: Epoch: 155, Average loss: 0.0111, Accuracy: 0.6857, Time consumed:1.99s
Test set: Epoch: 156, Average loss: 0.0109, Accuracy: 0.6895, Time consumed:2.15s
Test set: Epoch: 157, Average loss: 0.0109, Accuracy: 0.6916, Time consumed:1.98s
Test set: Epoch: 158, Average loss: 0.0111, Accuracy: 0.6825, Time consumed:2.17s
Test set: Epoch: 159, Average loss: 0.0110, Accuracy: 0.6793, Time consumed:2.06s
Test set: Epoch: 160, Average loss: 0.0102, Accuracy: 0.7065, Time consumed:1.96s
Test set: Epoch: 161, Average loss: 0.0103, Accuracy: 0.7095, Time consumed:2.09s
Test set: Epoch: 162, Average loss: 0.0102, Accuracy: 0.7127, Time consumed:2.03s
Test set: Epoch: 163, Average loss: 0.0104, Accuracy: 0.7116, Time consumed:2.10s
Test set: Epoch: 164, Average loss: 0.0103, Accuracy: 0.7098, Time consumed:2.10s
Test set: Epoch: 165, Average loss: 0.0103, Accuracy: 0.7104, Time consumed:1.97s
Test set: Epoch: 166, Average loss: 0.0103, Accuracy: 0.7130, Time consumed:1.98s
Test set: Epoch: 167, Average loss: 0.0102, Accuracy: 0.7157, Time consumed:2.01s
Test set: Epoch: 168, Average loss: 0.0103, Accuracy: 0.7119, Time consumed:2.02s
Test set: Epoch: 169, Average loss: 0.0104, Accuracy: 0.7100, Time consumed:1.86s
Test set: Epoch: 170, Average loss: 0.0105, Accuracy: 0.7118, Time consumed:1.97s
Test set: Epoch: 171, Average loss: 0.0104, Accuracy: 0.7098, Time consumed:2.04s
Test set: Epoch: 172, Average loss: 0.0105, Accuracy: 0.7120, Time consumed:2.06s
Test set: Epoch: 173, Average loss: 0.0105, Accuracy: 0.7132, Time consumed:2.04s
Test set: Epoch: 174, Average loss: 0.0104, Accuracy: 0.7117, Time consumed:2.04s
Test set: Epoch: 175, Average loss: 0.0105, Accuracy: 0.7121, Time consumed:2.06s
Test set: Epoch: 176, Average loss: 0.0107, Accuracy: 0.7072, Time consumed:1.96s
Test set: Epoch: 177, Average loss: 0.0107, Accuracy: 0.7106, Time consumed:2.10s
Test set: Epoch: 178, Average loss: 0.0108, Accuracy: 0.7089, Time consumed:2.27s
Test set: Epoch: 179, Average loss: 0.0107, Accuracy: 0.7091, Time consumed:2.31s
Test set: Epoch: 180, Average loss: 0.0107, Accuracy: 0.7076, Time consumed:1.96s
Test set: Epoch: 181, Average loss: 0.0106, Accuracy: 0.7113, Time consumed:1.99s
Test set: Epoch: 182, Average loss: 0.0106, Accuracy: 0.7117, Time consumed:2.07s
Test set: Epoch: 183, Average loss: 0.0108, Accuracy: 0.7090, Time consumed:1.94s
Test set: Epoch: 184, Average loss: 0.0107, Accuracy: 0.7069, Time consumed:2.06s
Test set: Epoch: 185, Average loss: 0.0106, Accuracy: 0.7102, Time consumed:1.98s
Test set: Epoch: 186, Average loss: 0.0108, Accuracy: 0.7088, Time consumed:2.01s
Test set: Epoch: 187, Average loss: 0.0107, Accuracy: 0.7105, Time consumed:2.14s
Test set: Epoch: 188, Average loss: 0.0108, Accuracy: 0.7081, Time consumed:2.04s
Test set: Epoch: 189, Average loss: 0.0108, Accuracy: 0.7053, Time consumed:2.13s
Test set: Epoch: 190, Average loss: 0.0109, Accuracy: 0.7035, Time consumed:1.99s
Test set: Epoch: 191, Average loss: 0.0109, Accuracy: 0.7073, Time consumed:1.99s
Test set: Epoch: 192, Average loss: 0.0110, Accuracy: 0.7027, Time consumed:2.08s
Test set: Epoch: 193, Average loss: 0.0109, Accuracy: 0.7056, Time consumed:2.04s
Test set: Epoch: 194, Average loss: 0.0109, Accuracy: 0.7088, Time consumed:1.96s
Test set: Epoch: 195, Average loss: 0.0110, Accuracy: 0.7064, Time consumed:2.14s
Test set: Epoch: 196, Average loss: 0.0109, Accuracy: 0.7080, Time consumed:2.19s
Test set: Epoch: 197, Average loss: 0.0110, Accuracy: 0.7055, Time consumed:2.06s
Test set: Epoch: 198, Average loss: 0.0109, Accuracy: 0.7073, Time consumed:2.09s
Test set: Epoch: 199, Average loss: 0.0108, Accuracy: 0.7073, Time consumed:2.16s
Test set: Epoch: 200, Average loss: 0.0109, Accuracy: 0.7100, Time consumed:1.93s
