Test set: Epoch: 1, Average loss: 0.0336, Accuracy: 0.0559, Time consumed:3.20s
Test set: Epoch: 42, Average loss: 0.0221, Accuracy: 0.3662, Time consumed:3.30s
Test set: Epoch: 43, Average loss: 0.0230, Accuracy: 0.3329, Time consumed:2.23s
Test set: Epoch: 44, Average loss: 0.0218, Accuracy: 0.3791, Time consumed:2.72s
Test set: Epoch: 45, Average loss: 0.0222, Accuracy: 0.3731, Time consumed:2.73s
Test set: Epoch: 46, Average loss: 0.0238, Accuracy: 0.3285, Time consumed:2.86s
Test set: Epoch: 47, Average loss: 0.0233, Accuracy: 0.3316, Time consumed:2.46s
Test set: Epoch: 48, Average loss: 0.0228, Accuracy: 0.3547, Time consumed:2.76s
Test set: Epoch: 49, Average loss: 0.0231, Accuracy: 0.3426, Time consumed:2.69s
Test set: Epoch: 50, Average loss: 0.0226, Accuracy: 0.3522, Time consumed:2.91s
Test set: Epoch: 51, Average loss: 0.0228, Accuracy: 0.3547, Time consumed:2.00s
Test set: Epoch: 52, Average loss: 0.0230, Accuracy: 0.3501, Time consumed:2.71s
Test set: Epoch: 53, Average loss: 0.0220, Accuracy: 0.3780, Time consumed:2.79s
Test set: Epoch: 54, Average loss: 0.0226, Accuracy: 0.3602, Time consumed:2.71s
Test set: Epoch: 55, Average loss: 0.0221, Accuracy: 0.3779, Time consumed:2.92s
Test set: Epoch: 56, Average loss: 0.0215, Accuracy: 0.3928, Time consumed:2.91s
Test set: Epoch: 57, Average loss: 0.0227, Accuracy: 0.3451, Time consumed:1.73s
Test set: Epoch: 58, Average loss: 0.0239, Accuracy: 0.3273, Time consumed:2.44s
Test set: Epoch: 59, Average loss: 0.0238, Accuracy: 0.3266, Time consumed:2.61s
Test set: Epoch: 60, Average loss: 0.0174, Accuracy: 0.5165, Time consumed:2.74s
Test set: Epoch: 61, Average loss: 0.0170, Accuracy: 0.5292, Time consumed:2.15s
Test set: Epoch: 62, Average loss: 0.0164, Accuracy: 0.5466, Time consumed:2.93s
Test set: Epoch: 63, Average loss: 0.0167, Accuracy: 0.5375, Time consumed:2.92s
Test set: Epoch: 64, Average loss: 0.0164, Accuracy: 0.5528, Time consumed:2.12s
Test set: Epoch: 65, Average loss: 0.0164, Accuracy: 0.5470, Time consumed:2.82s
Test set: Epoch: 66, Average loss: 0.0163, Accuracy: 0.5504, Time consumed:3.07s
Test set: Epoch: 67, Average loss: 0.0168, Accuracy: 0.5420, Time consumed:2.76s
Test set: Epoch: 68, Average loss: 0.0163, Accuracy: 0.5535, Time consumed:1.99s
Test set: Epoch: 69, Average loss: 0.0171, Accuracy: 0.5319, Time consumed:2.89s
Test set: Epoch: 70, Average loss: 0.0167, Accuracy: 0.5429, Time consumed:2.69s
Test set: Epoch: 71, Average loss: 0.0169, Accuracy: 0.5407, Time consumed:2.78s
Test set: Epoch: 72, Average loss: 0.0168, Accuracy: 0.5428, Time consumed:2.21s
Test set: Epoch: 73, Average loss: 0.0167, Accuracy: 0.5519, Time consumed:2.83s
Test set: Epoch: 74, Average loss: 0.0167, Accuracy: 0.5478, Time consumed:2.66s
Test set: Epoch: 75, Average loss: 0.0162, Accuracy: 0.5481, Time consumed:2.12s
Test set: Epoch: 76, Average loss: 0.0166, Accuracy: 0.5443, Time consumed:2.82s
Test set: Epoch: 77, Average loss: 0.0171, Accuracy: 0.5306, Time consumed:2.75s
Test set: Epoch: 78, Average loss: 0.0161, Accuracy: 0.5609, Time consumed:2.97s
Test set: Epoch: 79, Average loss: 0.0162, Accuracy: 0.5588, Time consumed:2.62s
Test set: Epoch: 80, Average loss: 0.0159, Accuracy: 0.5690, Time consumed:2.72s
Test set: Epoch: 81, Average loss: 0.0168, Accuracy: 0.5464, Time consumed:2.87s
Test set: Epoch: 82, Average loss: 0.0163, Accuracy: 0.5536, Time consumed:2.19s
Test set: Epoch: 83, Average loss: 0.0163, Accuracy: 0.5477, Time consumed:2.64s
Test set: Epoch: 84, Average loss: 0.0164, Accuracy: 0.5448, Time consumed:2.63s
Test set: Epoch: 85, Average loss: 0.0162, Accuracy: 0.5572, Time consumed:2.62s
Test set: Epoch: 86, Average loss: 0.0167, Accuracy: 0.5455, Time consumed:2.84s
Test set: Epoch: 87, Average loss: 0.0163, Accuracy: 0.5605, Time consumed:2.85s
Test set: Epoch: 88, Average loss: 0.0161, Accuracy: 0.5643, Time consumed:2.93s
Test set: Epoch: 89, Average loss: 0.0159, Accuracy: 0.5741, Time consumed:2.23s
Test set: Epoch: 90, Average loss: 0.0162, Accuracy: 0.5685, Time consumed:2.60s
Test set: Epoch: 91, Average loss: 0.0162, Accuracy: 0.5632, Time consumed:2.74s
Test set: Epoch: 92, Average loss: 0.0159, Accuracy: 0.5694, Time consumed:2.76s
Test set: Epoch: 93, Average loss: 0.0161, Accuracy: 0.5587, Time consumed:2.69s
Test set: Epoch: 94, Average loss: 0.0162, Accuracy: 0.5592, Time consumed:2.78s
Test set: Epoch: 95, Average loss: 0.0155, Accuracy: 0.5838, Time consumed:2.90s
Test set: Epoch: 96, Average loss: 0.0157, Accuracy: 0.5790, Time consumed:2.27s
Test set: Epoch: 97, Average loss: 0.0162, Accuracy: 0.5655, Time consumed:2.78s
Test set: Epoch: 98, Average loss: 0.0161, Accuracy: 0.5551, Time consumed:2.75s
Test set: Epoch: 99, Average loss: 0.0156, Accuracy: 0.5775, Time consumed:1.64s
Test set: Epoch: 100, Average loss: 0.0162, Accuracy: 0.5652, Time consumed:2.76s
Test set: Epoch: 101, Average loss: 0.0156, Accuracy: 0.5824, Time consumed:2.90s
Test set: Epoch: 102, Average loss: 0.0158, Accuracy: 0.5768, Time consumed:2.86s
Test set: Epoch: 103, Average loss: 0.0158, Accuracy: 0.5782, Time consumed:2.67s
Test set: Epoch: 104, Average loss: 0.0161, Accuracy: 0.5657, Time consumed:2.30s
Test set: Epoch: 105, Average loss: 0.0156, Accuracy: 0.5824, Time consumed:2.79s
Test set: Epoch: 106, Average loss: 0.0155, Accuracy: 0.5899, Time consumed:2.87s
Test set: Epoch: 107, Average loss: 0.0159, Accuracy: 0.5638, Time consumed:2.10s
Test set: Epoch: 108, Average loss: 0.0164, Accuracy: 0.5603, Time consumed:2.87s
Test set: Epoch: 109, Average loss: 0.0160, Accuracy: 0.5683, Time consumed:3.00s
Test set: Epoch: 110, Average loss: 0.0154, Accuracy: 0.5862, Time consumed:2.77s
Test set: Epoch: 111, Average loss: 0.0160, Accuracy: 0.5662, Time consumed:2.37s
Test set: Epoch: 112, Average loss: 0.0160, Accuracy: 0.5721, Time consumed:2.88s
Test set: Epoch: 113, Average loss: 0.0157, Accuracy: 0.5718, Time consumed:1.94s
Test set: Epoch: 114, Average loss: 0.0155, Accuracy: 0.5839, Time consumed:2.81s
Test set: Epoch: 115, Average loss: 0.0156, Accuracy: 0.5806, Time consumed:3.10s
Test set: Epoch: 116, Average loss: 0.0151, Accuracy: 0.5918, Time consumed:2.16s
Test set: Epoch: 117, Average loss: 0.0157, Accuracy: 0.5760, Time consumed:2.85s
Test set: Epoch: 118, Average loss: 0.0159, Accuracy: 0.5802, Time consumed:2.48s
Test set: Epoch: 119, Average loss: 0.0154, Accuracy: 0.5845, Time consumed:2.99s
Test set: Epoch: 120, Average loss: 0.0133, Accuracy: 0.6630, Time consumed:2.04s
Test set: Epoch: 121, Average loss: 0.0131, Accuracy: 0.6622, Time consumed:2.54s
Test set: Epoch: 122, Average loss: 0.0131, Accuracy: 0.6658, Time consumed:2.87s
Test set: Epoch: 123, Average loss: 0.0131, Accuracy: 0.6593, Time consumed:2.91s
Test set: Epoch: 124, Average loss: 0.0129, Accuracy: 0.6707, Time consumed:2.47s
Test set: Epoch: 125, Average loss: 0.0131, Accuracy: 0.6682, Time consumed:2.28s
Test set: Epoch: 126, Average loss: 0.0131, Accuracy: 0.6662, Time consumed:2.95s
Test set: Epoch: 127, Average loss: 0.0131, Accuracy: 0.6693, Time consumed:2.65s
Test set: Epoch: 128, Average loss: 0.0129, Accuracy: 0.6665, Time consumed:2.27s
Test set: Epoch: 129, Average loss: 0.0130, Accuracy: 0.6679, Time consumed:2.76s
Test set: Epoch: 130, Average loss: 0.0131, Accuracy: 0.6674, Time consumed:3.02s
Test set: Epoch: 131, Average loss: 0.0132, Accuracy: 0.6609, Time consumed:2.88s
Test set: Epoch: 132, Average loss: 0.0131, Accuracy: 0.6645, Time consumed:2.34s
Test set: Epoch: 133, Average loss: 0.0131, Accuracy: 0.6696, Time consumed:2.73s
Test set: Epoch: 134, Average loss: 0.0132, Accuracy: 0.6701, Time consumed:3.07s
Test set: Epoch: 135, Average loss: 0.0133, Accuracy: 0.6666, Time consumed:1.96s
Test set: Epoch: 136, Average loss: 0.0131, Accuracy: 0.6670, Time consumed:2.93s
Test set: Epoch: 137, Average loss: 0.0133, Accuracy: 0.6589, Time consumed:2.86s
Test set: Epoch: 138, Average loss: 0.0134, Accuracy: 0.6599, Time consumed:2.90s
Test set: Epoch: 139, Average loss: 0.0133, Accuracy: 0.6638, Time consumed:2.09s
Test set: Epoch: 140, Average loss: 0.0131, Accuracy: 0.6653, Time consumed:2.90s
Test set: Epoch: 141, Average loss: 0.0133, Accuracy: 0.6671, Time consumed:2.99s
Test set: Epoch: 142, Average loss: 0.0135, Accuracy: 0.6639, Time consumed:3.01s
Test set: Epoch: 143, Average loss: 0.0132, Accuracy: 0.6641, Time consumed:2.13s
Test set: Epoch: 144, Average loss: 0.0133, Accuracy: 0.6634, Time consumed:2.67s
Test set: Epoch: 145, Average loss: 0.0134, Accuracy: 0.6624, Time consumed:3.08s
Test set: Epoch: 146, Average loss: 0.0134, Accuracy: 0.6646, Time consumed:2.91s
Test set: Epoch: 147, Average loss: 0.0134, Accuracy: 0.6607, Time consumed:2.29s
Test set: Epoch: 148, Average loss: 0.0135, Accuracy: 0.6516, Time consumed:2.83s
Test set: Epoch: 149, Average loss: 0.0133, Accuracy: 0.6590, Time consumed:2.85s
Test set: Epoch: 150, Average loss: 0.0135, Accuracy: 0.6641, Time consumed:2.85s
Test set: Epoch: 151, Average loss: 0.0134, Accuracy: 0.6621, Time consumed:2.67s
Test set: Epoch: 152, Average loss: 0.0136, Accuracy: 0.6509, Time consumed:2.80s
Test set: Epoch: 153, Average loss: 0.0133, Accuracy: 0.6662, Time consumed:2.95s
Test set: Epoch: 154, Average loss: 0.0137, Accuracy: 0.6525, Time consumed:2.23s
Test set: Epoch: 155, Average loss: 0.0137, Accuracy: 0.6504, Time consumed:2.81s
Test set: Epoch: 156, Average loss: 0.0135, Accuracy: 0.6546, Time consumed:2.66s
Test set: Epoch: 157, Average loss: 0.0137, Accuracy: 0.6578, Time consumed:2.42s
Test set: Epoch: 158, Average loss: 0.0137, Accuracy: 0.6565, Time consumed:2.99s
Test set: Epoch: 159, Average loss: 0.0137, Accuracy: 0.6513, Time consumed:2.96s
Test set: Epoch: 160, Average loss: 0.0131, Accuracy: 0.6765, Time consumed:2.69s
Test set: Epoch: 161, Average loss: 0.0130, Accuracy: 0.6784, Time consumed:2.19s
Test set: Epoch: 162, Average loss: 0.0129, Accuracy: 0.6818, Time consumed:2.72s
Test set: Epoch: 163, Average loss: 0.0129, Accuracy: 0.6824, Time consumed:2.68s
Test set: Epoch: 164, Average loss: 0.0131, Accuracy: 0.6816, Time consumed:3.09s
Test set: Epoch: 165, Average loss: 0.0129, Accuracy: 0.6833, Time consumed:2.18s
Test set: Epoch: 166, Average loss: 0.0130, Accuracy: 0.6792, Time consumed:2.86s
Test set: Epoch: 167, Average loss: 0.0130, Accuracy: 0.6822, Time consumed:2.92s
Test set: Epoch: 168, Average loss: 0.0130, Accuracy: 0.6810, Time consumed:2.81s
Test set: Epoch: 169, Average loss: 0.0130, Accuracy: 0.6815, Time consumed:2.78s
Test set: Epoch: 170, Average loss: 0.0130, Accuracy: 0.6823, Time consumed:2.99s
Test set: Epoch: 171, Average loss: 0.0130, Accuracy: 0.6818, Time consumed:2.88s
Test set: Epoch: 172, Average loss: 0.0131, Accuracy: 0.6814, Time consumed:2.09s
Test set: Epoch: 173, Average loss: 0.0130, Accuracy: 0.6796, Time consumed:2.93s
Test set: Epoch: 174, Average loss: 0.0132, Accuracy: 0.6771, Time consumed:2.95s
Test set: Epoch: 175, Average loss: 0.0131, Accuracy: 0.6778, Time consumed:2.80s
Test set: Epoch: 176, Average loss: 0.0131, Accuracy: 0.6800, Time consumed:2.33s
Test set: Epoch: 177, Average loss: 0.0132, Accuracy: 0.6801, Time consumed:2.80s
Test set: Epoch: 178, Average loss: 0.0132, Accuracy: 0.6799, Time consumed:2.81s
Test set: Epoch: 179, Average loss: 0.0132, Accuracy: 0.6791, Time consumed:2.23s
Test set: Epoch: 180, Average loss: 0.0132, Accuracy: 0.6793, Time consumed:2.68s
Test set: Epoch: 181, Average loss: 0.0132, Accuracy: 0.6774, Time consumed:3.09s
Test set: Epoch: 182, Average loss: 0.0131, Accuracy: 0.6805, Time consumed:2.42s
Test set: Epoch: 183, Average loss: 0.0131, Accuracy: 0.6798, Time consumed:2.40s
Test set: Epoch: 184, Average loss: 0.0131, Accuracy: 0.6806, Time consumed:2.59s
Test set: Epoch: 185, Average loss: 0.0133, Accuracy: 0.6749, Time consumed:2.64s
Test set: Epoch: 186, Average loss: 0.0133, Accuracy: 0.6767, Time consumed:2.56s
Test set: Epoch: 187, Average loss: 0.0133, Accuracy: 0.6765, Time consumed:2.97s
Test set: Epoch: 188, Average loss: 0.0133, Accuracy: 0.6825, Time consumed:2.91s
Test set: Epoch: 189, Average loss: 0.0133, Accuracy: 0.6796, Time consumed:2.95s
Test set: Epoch: 190, Average loss: 0.0134, Accuracy: 0.6806, Time consumed:2.12s
Test set: Epoch: 191, Average loss: 0.0133, Accuracy: 0.6770, Time consumed:2.75s
Test set: Epoch: 192, Average loss: 0.0133, Accuracy: 0.6836, Time consumed:2.93s
Test set: Epoch: 193, Average loss: 0.0133, Accuracy: 0.6772, Time consumed:2.69s
Test set: Epoch: 194, Average loss: 0.0133, Accuracy: 0.6805, Time consumed:2.62s
Test set: Epoch: 195, Average loss: 0.0135, Accuracy: 0.6797, Time consumed:2.22s
Test set: Epoch: 196, Average loss: 0.0134, Accuracy: 0.6762, Time consumed:2.77s
Test set: Epoch: 197, Average loss: 0.0134, Accuracy: 0.6768, Time consumed:2.80s
Test set: Epoch: 198, Average loss: 0.0133, Accuracy: 0.6817, Time consumed:2.76s
Test set: Epoch: 199, Average loss: 0.0134, Accuracy: 0.6773, Time consumed:2.36s
Test set: Epoch: 200, Average loss: 0.0135, Accuracy: 0.6733, Time consumed:2.94s
