Test set: Epoch: 1, Average loss: 0.0342, Accuracy: 0.0462, Time consumed:2.80s
Test set: Epoch: 136, Average loss: 0.0146, Accuracy: 0.6525, Time consumed:2.73s
Test set: Epoch: 137, Average loss: 0.0146, Accuracy: 0.6504, Time consumed:2.73s
Test set: Epoch: 138, Average loss: 0.0147, Accuracy: 0.6503, Time consumed:1.99s
Test set: Epoch: 139, Average loss: 0.0146, Accuracy: 0.6569, Time consumed:2.86s
Test set: Epoch: 140, Average loss: 0.0148, Accuracy: 0.6449, Time consumed:2.74s
Test set: Epoch: 141, Average loss: 0.0146, Accuracy: 0.6568, Time consumed:2.73s
Test set: Epoch: 142, Average loss: 0.0148, Accuracy: 0.6542, Time consumed:2.19s
Test set: Epoch: 143, Average loss: 0.0146, Accuracy: 0.6495, Time consumed:2.79s
Test set: Epoch: 144, Average loss: 0.0145, Accuracy: 0.6512, Time consumed:2.69s
Test set: Epoch: 145, Average loss: 0.0145, Accuracy: 0.6495, Time consumed:1.95s
Test set: Epoch: 146, Average loss: 0.0147, Accuracy: 0.6449, Time consumed:2.32s
Test set: Epoch: 147, Average loss: 0.0150, Accuracy: 0.6489, Time consumed:2.66s
Test set: Epoch: 148, Average loss: 0.0146, Accuracy: 0.6526, Time consumed:2.83s
Test set: Epoch: 149, Average loss: 0.0150, Accuracy: 0.6439, Time consumed:2.86s
Test set: Epoch: 150, Average loss: 0.0150, Accuracy: 0.6460, Time consumed:2.17s
Test set: Epoch: 151, Average loss: 0.0147, Accuracy: 0.6548, Time consumed:2.64s
Test set: Epoch: 152, Average loss: 0.0146, Accuracy: 0.6555, Time consumed:2.74s
Test set: Epoch: 153, Average loss: 0.0148, Accuracy: 0.6434, Time consumed:2.62s
Test set: Epoch: 154, Average loss: 0.0148, Accuracy: 0.6444, Time consumed:2.10s
Test set: Epoch: 155, Average loss: 0.0150, Accuracy: 0.6404, Time consumed:2.61s
Test set: Epoch: 156, Average loss: 0.0151, Accuracy: 0.6401, Time consumed:2.80s
Test set: Epoch: 157, Average loss: 0.0148, Accuracy: 0.6466, Time consumed:2.64s
Test set: Epoch: 158, Average loss: 0.0148, Accuracy: 0.6453, Time consumed:2.42s
Test set: Epoch: 159, Average loss: 0.0147, Accuracy: 0.6509, Time consumed:2.64s
Test set: Epoch: 160, Average loss: 0.0142, Accuracy: 0.6699, Time consumed:2.65s
Test set: Epoch: 161, Average loss: 0.0141, Accuracy: 0.6739, Time consumed:2.72s
Test set: Epoch: 162, Average loss: 0.0142, Accuracy: 0.6729, Time consumed:1.93s
Test set: Epoch: 163, Average loss: 0.0141, Accuracy: 0.6776, Time consumed:2.84s
Test set: Epoch: 164, Average loss: 0.0142, Accuracy: 0.6729, Time consumed:2.66s
Test set: Epoch: 165, Average loss: 0.0142, Accuracy: 0.6762, Time consumed:2.56s
Test set: Epoch: 166, Average loss: 0.0141, Accuracy: 0.6767, Time consumed:1.93s
Test set: Epoch: 167, Average loss: 0.0141, Accuracy: 0.6790, Time consumed:2.73s
Test set: Epoch: 168, Average loss: 0.0140, Accuracy: 0.6789, Time consumed:2.63s
Test set: Epoch: 169, Average loss: 0.0142, Accuracy: 0.6790, Time consumed:2.21s
Test set: Epoch: 170, Average loss: 0.0142, Accuracy: 0.6780, Time consumed:2.47s
Test set: Epoch: 171, Average loss: 0.0142, Accuracy: 0.6757, Time consumed:2.41s
Test set: Epoch: 172, Average loss: 0.0142, Accuracy: 0.6729, Time consumed:2.88s
Test set: Epoch: 173, Average loss: 0.0142, Accuracy: 0.6758, Time consumed:2.56s
Test set: Epoch: 174, Average loss: 0.0142, Accuracy: 0.6729, Time consumed:2.67s
Test set: Epoch: 175, Average loss: 0.0142, Accuracy: 0.6757, Time consumed:2.38s
Test set: Epoch: 176, Average loss: 0.0142, Accuracy: 0.6755, Time consumed:2.81s
Test set: Epoch: 177, Average loss: 0.0141, Accuracy: 0.6769, Time consumed:2.61s
Test set: Epoch: 178, Average loss: 0.0142, Accuracy: 0.6731, Time consumed:2.52s
Test set: Epoch: 179, Average loss: 0.0141, Accuracy: 0.6743, Time consumed:2.22s
Test set: Epoch: 180, Average loss: 0.0142, Accuracy: 0.6745, Time consumed:2.61s
Test set: Epoch: 181, Average loss: 0.0143, Accuracy: 0.6767, Time consumed:2.58s
Test set: Epoch: 182, Average loss: 0.0143, Accuracy: 0.6777, Time consumed:2.62s
Test set: Epoch: 183, Average loss: 0.0143, Accuracy: 0.6753, Time consumed:2.23s
Test set: Epoch: 184, Average loss: 0.0144, Accuracy: 0.6715, Time consumed:2.73s
Test set: Epoch: 185, Average loss: 0.0143, Accuracy: 0.6770, Time consumed:1.98s
Test set: Epoch: 186, Average loss: 0.0143, Accuracy: 0.6752, Time consumed:2.78s
Test set: Epoch: 187, Average loss: 0.0143, Accuracy: 0.6747, Time consumed:3.11s
Test set: Epoch: 188, Average loss: 0.0143, Accuracy: 0.6730, Time consumed:2.06s
Test set: Epoch: 189, Average loss: 0.0143, Accuracy: 0.6751, Time consumed:2.83s
Test set: Epoch: 190, Average loss: 0.0143, Accuracy: 0.6708, Time consumed:2.72s
Test set: Epoch: 191, Average loss: 0.0144, Accuracy: 0.6739, Time consumed:2.70s
Test set: Epoch: 192, Average loss: 0.0143, Accuracy: 0.6793, Time consumed:1.96s
Test set: Epoch: 193, Average loss: 0.0143, Accuracy: 0.6738, Time consumed:2.66s
Test set: Epoch: 194, Average loss: 0.0143, Accuracy: 0.6740, Time consumed:2.78s
Test set: Epoch: 195, Average loss: 0.0144, Accuracy: 0.6746, Time consumed:2.58s
Test set: Epoch: 196, Average loss: 0.0144, Accuracy: 0.6738, Time consumed:2.08s
Test set: Epoch: 197, Average loss: 0.0143, Accuracy: 0.6756, Time consumed:2.82s
Test set: Epoch: 198, Average loss: 0.0143, Accuracy: 0.6755, Time consumed:3.12s
Test set: Epoch: 199, Average loss: 0.0144, Accuracy: 0.6752, Time consumed:1.68s
Test set: Epoch: 200, Average loss: 0.0144, Accuracy: 0.6769, Time consumed:2.63s
