Test set: Epoch: 1, Average loss: 0.0325, Accuracy: 0.0598, Time consumed:2.72s
Test set: Epoch: 31, Average loss: 0.0197, Accuracy: 0.3961, Time consumed:2.99s
Test set: Epoch: 32, Average loss: 0.0216, Accuracy: 0.3681, Time consumed:2.22s
Test set: Epoch: 33, Average loss: 0.0209, Accuracy: 0.3824, Time consumed:2.07s
Test set: Epoch: 34, Average loss: 0.0199, Accuracy: 0.4202, Time consumed:2.73s
Test set: Epoch: 35, Average loss: 0.0203, Accuracy: 0.3807, Time consumed:2.86s
Test set: Epoch: 36, Average loss: 0.0206, Accuracy: 0.3976, Time consumed:2.76s
Test set: Epoch: 37, Average loss: 0.0215, Accuracy: 0.3675, Time consumed:1.72s
Test set: Epoch: 38, Average loss: 0.0188, Accuracy: 0.4435, Time consumed:2.34s
Test set: Epoch: 39, Average loss: 0.0205, Accuracy: 0.3934, Time consumed:2.80s
Test set: Epoch: 40, Average loss: 0.0198, Accuracy: 0.4253, Time consumed:2.78s
Test set: Epoch: 41, Average loss: 0.0207, Accuracy: 0.3935, Time consumed:2.79s
Test set: Epoch: 42, Average loss: 0.0204, Accuracy: 0.4035, Time consumed:2.86s
Test set: Epoch: 43, Average loss: 0.0219, Accuracy: 0.3706, Time consumed:2.14s
Test set: Epoch: 44, Average loss: 0.0209, Accuracy: 0.3776, Time consumed:2.94s
Test set: Epoch: 45, Average loss: 0.0195, Accuracy: 0.4278, Time consumed:2.95s
Test set: Epoch: 46, Average loss: 0.0218, Accuracy: 0.3677, Time consumed:2.87s
Test set: Epoch: 47, Average loss: 0.0196, Accuracy: 0.4160, Time consumed:2.77s
Test set: Epoch: 48, Average loss: 0.0229, Accuracy: 0.3481, Time consumed:2.53s
Test set: Epoch: 49, Average loss: 0.0185, Accuracy: 0.4466, Time consumed:2.04s
Test set: Epoch: 50, Average loss: 0.0187, Accuracy: 0.4533, Time consumed:2.82s
Test set: Epoch: 51, Average loss: 0.0197, Accuracy: 0.4185, Time consumed:2.84s
Test set: Epoch: 52, Average loss: 0.0187, Accuracy: 0.4412, Time consumed:2.82s
Test set: Epoch: 53, Average loss: 0.0203, Accuracy: 0.4060, Time consumed:2.94s
Test set: Epoch: 54, Average loss: 0.0189, Accuracy: 0.4380, Time consumed:1.87s
Test set: Epoch: 55, Average loss: 0.0191, Accuracy: 0.4420, Time consumed:2.57s
Test set: Epoch: 56, Average loss: 0.0195, Accuracy: 0.4379, Time consumed:2.73s
Test set: Epoch: 57, Average loss: 0.0204, Accuracy: 0.4004, Time consumed:2.88s
Test set: Epoch: 58, Average loss: 0.0218, Accuracy: 0.3638, Time consumed:3.19s
Test set: Epoch: 59, Average loss: 0.0201, Accuracy: 0.4165, Time consumed:1.77s
Test set: Epoch: 60, Average loss: 0.0137, Accuracy: 0.5930, Time consumed:2.08s
Test set: Epoch: 61, Average loss: 0.0134, Accuracy: 0.6082, Time consumed:2.85s
Test set: Epoch: 62, Average loss: 0.0133, Accuracy: 0.6105, Time consumed:2.67s
Test set: Epoch: 63, Average loss: 0.0134, Accuracy: 0.6004, Time consumed:2.78s
Test set: Epoch: 64, Average loss: 0.0131, Accuracy: 0.6239, Time consumed:2.87s
Test set: Epoch: 65, Average loss: 0.0136, Accuracy: 0.6017, Time consumed:2.03s
Test set: Epoch: 66, Average loss: 0.0135, Accuracy: 0.6042, Time consumed:3.13s
Test set: Epoch: 67, Average loss: 0.0132, Accuracy: 0.6120, Time consumed:2.74s
Test set: Epoch: 68, Average loss: 0.0138, Accuracy: 0.5973, Time consumed:2.95s
Test set: Epoch: 69, Average loss: 0.0134, Accuracy: 0.6119, Time consumed:2.97s
Test set: Epoch: 70, Average loss: 0.0132, Accuracy: 0.6168, Time consumed:2.73s
Test set: Epoch: 71, Average loss: 0.0136, Accuracy: 0.6080, Time consumed:1.99s
Test set: Epoch: 72, Average loss: 0.0140, Accuracy: 0.5894, Time consumed:2.79s
Test set: Epoch: 73, Average loss: 0.0131, Accuracy: 0.6197, Time consumed:2.85s
Test set: Epoch: 74, Average loss: 0.0129, Accuracy: 0.6233, Time consumed:3.05s
Test set: Epoch: 75, Average loss: 0.0135, Accuracy: 0.5992, Time consumed:2.93s
Test set: Epoch: 76, Average loss: 0.0135, Accuracy: 0.6081, Time consumed:2.12s
Test set: Epoch: 77, Average loss: 0.0140, Accuracy: 0.5948, Time consumed:2.82s
Test set: Epoch: 78, Average loss: 0.0136, Accuracy: 0.6091, Time consumed:2.92s
Test set: Epoch: 79, Average loss: 0.0138, Accuracy: 0.6065, Time consumed:1.64s
Test set: Epoch: 80, Average loss: 0.0137, Accuracy: 0.6014, Time consumed:1.88s
Test set: Epoch: 81, Average loss: 0.0130, Accuracy: 0.6224, Time consumed:1.90s
Test set: Epoch: 82, Average loss: 0.0133, Accuracy: 0.6258, Time consumed:1.70s
Test set: Epoch: 83, Average loss: 0.0137, Accuracy: 0.6042, Time consumed:1.69s
Test set: Epoch: 84, Average loss: 0.0137, Accuracy: 0.6027, Time consumed:1.85s
Test set: Epoch: 85, Average loss: 0.0135, Accuracy: 0.6103, Time consumed:1.73s
Test set: Epoch: 86, Average loss: 0.0136, Accuracy: 0.6104, Time consumed:1.74s
Test set: Epoch: 87, Average loss: 0.0143, Accuracy: 0.5839, Time consumed:1.59s
Test set: Epoch: 88, Average loss: 0.0135, Accuracy: 0.6132, Time consumed:1.78s
Test set: Epoch: 89, Average loss: 0.0133, Accuracy: 0.6122, Time consumed:1.68s
Test set: Epoch: 90, Average loss: 0.0136, Accuracy: 0.6172, Time consumed:1.72s
Test set: Epoch: 91, Average loss: 0.0133, Accuracy: 0.6212, Time consumed:1.91s
Test set: Epoch: 92, Average loss: 0.0132, Accuracy: 0.6275, Time consumed:1.81s
Test set: Epoch: 93, Average loss: 0.0136, Accuracy: 0.6130, Time consumed:1.75s
Test set: Epoch: 94, Average loss: 0.0134, Accuracy: 0.6134, Time consumed:2.00s
Test set: Epoch: 95, Average loss: 0.0134, Accuracy: 0.6162, Time consumed:1.79s
Test set: Epoch: 96, Average loss: 0.0127, Accuracy: 0.6430, Time consumed:1.89s
Test set: Epoch: 97, Average loss: 0.0133, Accuracy: 0.6224, Time consumed:1.75s
Test set: Epoch: 98, Average loss: 0.0132, Accuracy: 0.6178, Time consumed:1.75s
Test set: Epoch: 99, Average loss: 0.0130, Accuracy: 0.6311, Time consumed:1.84s
Test set: Epoch: 100, Average loss: 0.0143, Accuracy: 0.5841, Time consumed:1.73s
Test set: Epoch: 101, Average loss: 0.0131, Accuracy: 0.6241, Time consumed:1.77s
Test set: Epoch: 102, Average loss: 0.0138, Accuracy: 0.6069, Time consumed:1.80s
Test set: Epoch: 103, Average loss: 0.0127, Accuracy: 0.6255, Time consumed:1.74s
Test set: Epoch: 104, Average loss: 0.0133, Accuracy: 0.6214, Time consumed:1.71s
Test set: Epoch: 105, Average loss: 0.0138, Accuracy: 0.6033, Time consumed:1.70s
Test set: Epoch: 106, Average loss: 0.0128, Accuracy: 0.6281, Time consumed:1.91s
Test set: Epoch: 107, Average loss: 0.0133, Accuracy: 0.6170, Time consumed:1.71s
Test set: Epoch: 108, Average loss: 0.0133, Accuracy: 0.6237, Time consumed:1.70s
Test set: Epoch: 109, Average loss: 0.0131, Accuracy: 0.6229, Time consumed:1.80s
Test set: Epoch: 110, Average loss: 0.0133, Accuracy: 0.6188, Time consumed:1.73s
Test set: Epoch: 111, Average loss: 0.0129, Accuracy: 0.6347, Time consumed:1.60s
Test set: Epoch: 112, Average loss: 0.0134, Accuracy: 0.6163, Time consumed:1.75s
Test set: Epoch: 113, Average loss: 0.0127, Accuracy: 0.6398, Time consumed:1.80s
Test set: Epoch: 114, Average loss: 0.0130, Accuracy: 0.6362, Time consumed:1.67s
Test set: Epoch: 115, Average loss: 0.0132, Accuracy: 0.6266, Time consumed:1.78s
Test set: Epoch: 116, Average loss: 0.0124, Accuracy: 0.6444, Time consumed:1.73s
Test set: Epoch: 117, Average loss: 0.0135, Accuracy: 0.6151, Time consumed:1.78s
Test set: Epoch: 118, Average loss: 0.0127, Accuracy: 0.6412, Time consumed:1.70s
Test set: Epoch: 119, Average loss: 0.0133, Accuracy: 0.6201, Time consumed:1.79s
Test set: Epoch: 120, Average loss: 0.0108, Accuracy: 0.7002, Time consumed:1.78s
Test set: Epoch: 121, Average loss: 0.0106, Accuracy: 0.7078, Time consumed:1.69s
Test set: Epoch: 122, Average loss: 0.0106, Accuracy: 0.7111, Time consumed:1.63s
Test set: Epoch: 123, Average loss: 0.0106, Accuracy: 0.7101, Time consumed:1.70s
Test set: Epoch: 124, Average loss: 0.0106, Accuracy: 0.7104, Time consumed:1.72s
Test set: Epoch: 125, Average loss: 0.0107, Accuracy: 0.7120, Time consumed:1.87s
Test set: Epoch: 126, Average loss: 0.0106, Accuracy: 0.7141, Time consumed:1.67s
Test set: Epoch: 127, Average loss: 0.0107, Accuracy: 0.7127, Time consumed:1.80s
Test set: Epoch: 128, Average loss: 0.0107, Accuracy: 0.7059, Time consumed:1.68s
Test set: Epoch: 129, Average loss: 0.0107, Accuracy: 0.7120, Time consumed:1.60s
Test set: Epoch: 130, Average loss: 0.0109, Accuracy: 0.7088, Time consumed:1.75s
Test set: Epoch: 131, Average loss: 0.0107, Accuracy: 0.7090, Time consumed:1.69s
Test set: Epoch: 132, Average loss: 0.0110, Accuracy: 0.7070, Time consumed:1.75s
Test set: Epoch: 133, Average loss: 0.0110, Accuracy: 0.7092, Time consumed:1.60s
Test set: Epoch: 134, Average loss: 0.0109, Accuracy: 0.7097, Time consumed:1.86s
Test set: Epoch: 135, Average loss: 0.0109, Accuracy: 0.7083, Time consumed:1.70s
Test set: Epoch: 136, Average loss: 0.0111, Accuracy: 0.7075, Time consumed:1.77s
Test set: Epoch: 137, Average loss: 0.0112, Accuracy: 0.6994, Time consumed:1.74s
Test set: Epoch: 138, Average loss: 0.0110, Accuracy: 0.7105, Time consumed:1.77s
Test set: Epoch: 139, Average loss: 0.0112, Accuracy: 0.7033, Time consumed:1.83s
Test set: Epoch: 140, Average loss: 0.0110, Accuracy: 0.7081, Time consumed:1.69s
Test set: Epoch: 141, Average loss: 0.0111, Accuracy: 0.7035, Time consumed:1.73s
Test set: Epoch: 142, Average loss: 0.0112, Accuracy: 0.7034, Time consumed:1.66s
Test set: Epoch: 143, Average loss: 0.0111, Accuracy: 0.7020, Time consumed:1.69s
Test set: Epoch: 144, Average loss: 0.0113, Accuracy: 0.7013, Time consumed:1.69s
Test set: Epoch: 145, Average loss: 0.0111, Accuracy: 0.7052, Time consumed:1.78s
Test set: Epoch: 146, Average loss: 0.0113, Accuracy: 0.7044, Time consumed:1.77s
Test set: Epoch: 147, Average loss: 0.0112, Accuracy: 0.7042, Time consumed:1.70s
Test set: Epoch: 148, Average loss: 0.0111, Accuracy: 0.7041, Time consumed:1.78s
Test set: Epoch: 149, Average loss: 0.0112, Accuracy: 0.7037, Time consumed:1.78s
Test set: Epoch: 150, Average loss: 0.0114, Accuracy: 0.6955, Time consumed:1.72s
Test set: Epoch: 151, Average loss: 0.0111, Accuracy: 0.7067, Time consumed:1.84s
Test set: Epoch: 152, Average loss: 0.0111, Accuracy: 0.7034, Time consumed:1.73s
Test set: Epoch: 153, Average loss: 0.0114, Accuracy: 0.6978, Time consumed:1.77s
Test set: Epoch: 154, Average loss: 0.0113, Accuracy: 0.7035, Time consumed:1.60s
Test set: Epoch: 155, Average loss: 0.0114, Accuracy: 0.7001, Time consumed:1.74s
Test set: Epoch: 156, Average loss: 0.0114, Accuracy: 0.6987, Time consumed:1.82s
Test set: Epoch: 157, Average loss: 0.0112, Accuracy: 0.7030, Time consumed:1.74s
Test set: Epoch: 158, Average loss: 0.0116, Accuracy: 0.6937, Time consumed:1.67s
Test set: Epoch: 159, Average loss: 0.0115, Accuracy: 0.6977, Time consumed:1.89s
Test set: Epoch: 160, Average loss: 0.0110, Accuracy: 0.7158, Time consumed:1.86s
Test set: Epoch: 161, Average loss: 0.0109, Accuracy: 0.7190, Time consumed:1.73s
Test set: Epoch: 162, Average loss: 0.0109, Accuracy: 0.7176, Time consumed:1.76s
Test set: Epoch: 163, Average loss: 0.0110, Accuracy: 0.7174, Time consumed:1.74s
Test set: Epoch: 164, Average loss: 0.0110, Accuracy: 0.7215, Time consumed:1.78s
Test set: Epoch: 165, Average loss: 0.0110, Accuracy: 0.7189, Time consumed:1.55s
Test set: Epoch: 166, Average loss: 0.0110, Accuracy: 0.7201, Time consumed:1.83s
Test set: Epoch: 167, Average loss: 0.0110, Accuracy: 0.7208, Time consumed:1.75s
Test set: Epoch: 168, Average loss: 0.0111, Accuracy: 0.7177, Time consumed:1.72s
Test set: Epoch: 169, Average loss: 0.0111, Accuracy: 0.7189, Time consumed:1.77s
Test set: Epoch: 170, Average loss: 0.0110, Accuracy: 0.7206, Time consumed:1.74s
Test set: Epoch: 171, Average loss: 0.0110, Accuracy: 0.7195, Time consumed:1.75s
Test set: Epoch: 172, Average loss: 0.0111, Accuracy: 0.7199, Time consumed:1.83s
Test set: Epoch: 173, Average loss: 0.0112, Accuracy: 0.7156, Time consumed:1.73s
Test set: Epoch: 174, Average loss: 0.0111, Accuracy: 0.7178, Time consumed:1.78s
Test set: Epoch: 175, Average loss: 0.0111, Accuracy: 0.7205, Time consumed:1.66s
Test set: Epoch: 176, Average loss: 0.0112, Accuracy: 0.7192, Time consumed:1.83s
Test set: Epoch: 177, Average loss: 0.0111, Accuracy: 0.7212, Time consumed:1.83s
Test set: Epoch: 178, Average loss: 0.0111, Accuracy: 0.7209, Time consumed:1.79s
Test set: Epoch: 179, Average loss: 0.0112, Accuracy: 0.7204, Time consumed:1.75s
Test set: Epoch: 180, Average loss: 0.0113, Accuracy: 0.7177, Time consumed:1.81s
Test set: Epoch: 181, Average loss: 0.0111, Accuracy: 0.7214, Time consumed:1.71s
Test set: Epoch: 182, Average loss: 0.0112, Accuracy: 0.7229, Time consumed:1.83s
Test set: Epoch: 183, Average loss: 0.0112, Accuracy: 0.7218, Time consumed:1.73s
Test set: Epoch: 184, Average loss: 0.0111, Accuracy: 0.7214, Time consumed:1.78s
Test set: Epoch: 185, Average loss: 0.0112, Accuracy: 0.7201, Time consumed:1.77s
Test set: Epoch: 186, Average loss: 0.0111, Accuracy: 0.7185, Time consumed:1.84s
Test set: Epoch: 187, Average loss: 0.0112, Accuracy: 0.7192, Time consumed:1.77s
Test set: Epoch: 188, Average loss: 0.0112, Accuracy: 0.7193, Time consumed:1.66s
Test set: Epoch: 189, Average loss: 0.0111, Accuracy: 0.7198, Time consumed:1.70s
Test set: Epoch: 190, Average loss: 0.0112, Accuracy: 0.7224, Time consumed:1.70s
Test set: Epoch: 191, Average loss: 0.0112, Accuracy: 0.7188, Time consumed:1.75s
Test set: Epoch: 192, Average loss: 0.0113, Accuracy: 0.7202, Time consumed:1.64s
Test set: Epoch: 193, Average loss: 0.0113, Accuracy: 0.7177, Time consumed:1.67s
Test set: Epoch: 194, Average loss: 0.0112, Accuracy: 0.7186, Time consumed:1.75s
Test set: Epoch: 195, Average loss: 0.0112, Accuracy: 0.7194, Time consumed:1.73s
Test set: Epoch: 196, Average loss: 0.0112, Accuracy: 0.7185, Time consumed:1.75s
Test set: Epoch: 197, Average loss: 0.0112, Accuracy: 0.7182, Time consumed:1.71s
Test set: Epoch: 198, Average loss: 0.0112, Accuracy: 0.7192, Time consumed:1.76s
Test set: Epoch: 199, Average loss: 0.0113, Accuracy: 0.7189, Time consumed:1.62s
Test set: Epoch: 200, Average loss: 0.0113, Accuracy: 0.7153, Time consumed:1.78s
