Test set: Epoch: 1, Average loss: 0.0354, Accuracy: 0.0317, Time consumed:1.98s
Test set: Epoch: 57, Average loss: 0.0227, Accuracy: 0.3146, Time consumed:2.09s
Test set: Epoch: 58, Average loss: 0.0247, Accuracy: 0.2668, Time consumed:2.00s
Test set: Epoch: 59, Average loss: 0.0221, Accuracy: 0.3414, Time consumed:2.13s
Test set: Epoch: 60, Average loss: 0.0172, Accuracy: 0.4756, Time consumed:2.08s
Test set: Epoch: 61, Average loss: 0.0168, Accuracy: 0.4941, Time consumed:2.05s
Test set: Epoch: 62, Average loss: 0.0166, Accuracy: 0.5014, Time consumed:1.96s
Test set: Epoch: 63, Average loss: 0.0168, Accuracy: 0.4983, Time consumed:2.02s
Test set: Epoch: 64, Average loss: 0.0167, Accuracy: 0.5019, Time consumed:1.96s
Test set: Epoch: 65, Average loss: 0.0166, Accuracy: 0.5050, Time consumed:2.16s
Test set: Epoch: 66, Average loss: 0.0164, Accuracy: 0.5061, Time consumed:1.92s
Test set: Epoch: 67, Average loss: 0.0165, Accuracy: 0.5087, Time consumed:2.03s
Test set: Epoch: 68, Average loss: 0.0164, Accuracy: 0.5075, Time consumed:2.09s
Test set: Epoch: 69, Average loss: 0.0164, Accuracy: 0.5155, Time consumed:2.12s
Test set: Epoch: 70, Average loss: 0.0161, Accuracy: 0.5158, Time consumed:1.95s
Test set: Epoch: 71, Average loss: 0.0166, Accuracy: 0.5113, Time consumed:2.02s
Test set: Epoch: 72, Average loss: 0.0172, Accuracy: 0.4980, Time consumed:2.11s
Test set: Epoch: 73, Average loss: 0.0167, Accuracy: 0.5103, Time consumed:2.12s
Test set: Epoch: 74, Average loss: 0.0160, Accuracy: 0.5300, Time consumed:2.04s
Test set: Epoch: 75, Average loss: 0.0166, Accuracy: 0.5169, Time consumed:2.03s
Test set: Epoch: 76, Average loss: 0.0162, Accuracy: 0.5255, Time consumed:2.03s
Test set: Epoch: 77, Average loss: 0.0161, Accuracy: 0.5281, Time consumed:2.03s
Test set: Epoch: 78, Average loss: 0.0170, Accuracy: 0.5056, Time consumed:2.03s
Test set: Epoch: 79, Average loss: 0.0158, Accuracy: 0.5379, Time consumed:2.13s
Test set: Epoch: 80, Average loss: 0.0164, Accuracy: 0.5227, Time consumed:2.00s
Test set: Epoch: 81, Average loss: 0.0164, Accuracy: 0.5332, Time consumed:2.02s
Test set: Epoch: 82, Average loss: 0.0162, Accuracy: 0.5254, Time consumed:2.08s
Test set: Epoch: 83, Average loss: 0.0164, Accuracy: 0.5314, Time consumed:2.14s
Test set: Epoch: 84, Average loss: 0.0167, Accuracy: 0.5153, Time consumed:2.20s
Test set: Epoch: 85, Average loss: 0.0158, Accuracy: 0.5467, Time consumed:2.09s
Test set: Epoch: 86, Average loss: 0.0172, Accuracy: 0.4977, Time consumed:1.97s
Test set: Epoch: 87, Average loss: 0.0163, Accuracy: 0.5362, Time consumed:2.01s
Test set: Epoch: 88, Average loss: 0.0163, Accuracy: 0.5326, Time consumed:2.13s
Test set: Epoch: 89, Average loss: 0.0161, Accuracy: 0.5375, Time consumed:2.05s
Test set: Epoch: 90, Average loss: 0.0169, Accuracy: 0.5293, Time consumed:2.09s
Test set: Epoch: 91, Average loss: 0.0162, Accuracy: 0.5314, Time consumed:1.96s
Test set: Epoch: 92, Average loss: 0.0154, Accuracy: 0.5644, Time consumed:2.08s
Test set: Epoch: 93, Average loss: 0.0161, Accuracy: 0.5360, Time consumed:2.07s
Test set: Epoch: 94, Average loss: 0.0151, Accuracy: 0.5729, Time consumed:2.07s
Test set: Epoch: 95, Average loss: 0.0165, Accuracy: 0.5327, Time consumed:1.93s
Test set: Epoch: 96, Average loss: 0.0158, Accuracy: 0.5530, Time consumed:2.01s
Test set: Epoch: 97, Average loss: 0.0161, Accuracy: 0.5454, Time consumed:1.89s
Test set: Epoch: 98, Average loss: 0.0155, Accuracy: 0.5680, Time consumed:2.12s
Test set: Epoch: 99, Average loss: 0.0166, Accuracy: 0.5339, Time consumed:2.01s
Test set: Epoch: 100, Average loss: 0.0151, Accuracy: 0.5742, Time consumed:2.00s
Test set: Epoch: 101, Average loss: 0.0157, Accuracy: 0.5531, Time consumed:2.00s
Test set: Epoch: 102, Average loss: 0.0158, Accuracy: 0.5548, Time consumed:2.05s
Test set: Epoch: 103, Average loss: 0.0153, Accuracy: 0.5695, Time consumed:2.10s
Test set: Epoch: 104, Average loss: 0.0162, Accuracy: 0.5446, Time consumed:2.09s
Test set: Epoch: 105, Average loss: 0.0158, Accuracy: 0.5522, Time consumed:2.11s
Test set: Epoch: 106, Average loss: 0.0156, Accuracy: 0.5577, Time consumed:2.04s
Test set: Epoch: 107, Average loss: 0.0158, Accuracy: 0.5598, Time consumed:2.04s
Test set: Epoch: 108, Average loss: 0.0159, Accuracy: 0.5512, Time consumed:2.00s
Test set: Epoch: 109, Average loss: 0.0159, Accuracy: 0.5486, Time consumed:2.01s
Test set: Epoch: 110, Average loss: 0.0152, Accuracy: 0.5732, Time consumed:2.03s
Test set: Epoch: 111, Average loss: 0.0156, Accuracy: 0.5626, Time consumed:2.07s
Test set: Epoch: 112, Average loss: 0.0162, Accuracy: 0.5454, Time consumed:1.96s
Test set: Epoch: 113, Average loss: 0.0161, Accuracy: 0.5488, Time consumed:1.99s
Test set: Epoch: 114, Average loss: 0.0168, Accuracy: 0.5323, Time consumed:2.11s
Test set: Epoch: 115, Average loss: 0.0152, Accuracy: 0.5711, Time consumed:1.95s
Test set: Epoch: 116, Average loss: 0.0155, Accuracy: 0.5671, Time consumed:1.94s
Test set: Epoch: 117, Average loss: 0.0156, Accuracy: 0.5537, Time consumed:2.04s
Test set: Epoch: 118, Average loss: 0.0149, Accuracy: 0.5856, Time consumed:2.09s
Test set: Epoch: 119, Average loss: 0.0155, Accuracy: 0.5705, Time consumed:2.08s
Test set: Epoch: 120, Average loss: 0.0123, Accuracy: 0.6595, Time consumed:2.15s
Test set: Epoch: 121, Average loss: 0.0120, Accuracy: 0.6675, Time consumed:2.01s
Test set: Epoch: 122, Average loss: 0.0120, Accuracy: 0.6715, Time consumed:2.12s
Test set: Epoch: 123, Average loss: 0.0121, Accuracy: 0.6666, Time consumed:2.00s
Test set: Epoch: 124, Average loss: 0.0120, Accuracy: 0.6748, Time consumed:2.02s
Test set: Epoch: 125, Average loss: 0.0118, Accuracy: 0.6776, Time consumed:2.06s
Test set: Epoch: 126, Average loss: 0.0118, Accuracy: 0.6781, Time consumed:1.94s
Test set: Epoch: 127, Average loss: 0.0120, Accuracy: 0.6761, Time consumed:2.04s
Test set: Epoch: 128, Average loss: 0.0118, Accuracy: 0.6787, Time consumed:2.02s
Test set: Epoch: 129, Average loss: 0.0120, Accuracy: 0.6717, Time consumed:2.08s
Test set: Epoch: 130, Average loss: 0.0119, Accuracy: 0.6786, Time consumed:1.89s
Test set: Epoch: 131, Average loss: 0.0119, Accuracy: 0.6753, Time consumed:2.06s
Test set: Epoch: 132, Average loss: 0.0119, Accuracy: 0.6777, Time consumed:1.99s
Test set: Epoch: 133, Average loss: 0.0121, Accuracy: 0.6762, Time consumed:2.05s
Test set: Epoch: 134, Average loss: 0.0121, Accuracy: 0.6734, Time consumed:1.97s
Test set: Epoch: 135, Average loss: 0.0119, Accuracy: 0.6790, Time consumed:2.04s
Test set: Epoch: 136, Average loss: 0.0120, Accuracy: 0.6785, Time consumed:1.86s
Test set: Epoch: 137, Average loss: 0.0120, Accuracy: 0.6751, Time consumed:2.12s
Test set: Epoch: 138, Average loss: 0.0122, Accuracy: 0.6708, Time consumed:1.99s
Test set: Epoch: 139, Average loss: 0.0122, Accuracy: 0.6738, Time consumed:2.04s
Test set: Epoch: 140, Average loss: 0.0124, Accuracy: 0.6683, Time consumed:2.04s
Test set: Epoch: 141, Average loss: 0.0122, Accuracy: 0.6683, Time consumed:2.03s
Test set: Epoch: 142, Average loss: 0.0122, Accuracy: 0.6745, Time consumed:2.01s
Test set: Epoch: 143, Average loss: 0.0122, Accuracy: 0.6728, Time consumed:2.12s
Test set: Epoch: 144, Average loss: 0.0122, Accuracy: 0.6744, Time consumed:1.95s
Test set: Epoch: 145, Average loss: 0.0122, Accuracy: 0.6729, Time consumed:2.06s
Test set: Epoch: 146, Average loss: 0.0122, Accuracy: 0.6722, Time consumed:1.91s
Test set: Epoch: 147, Average loss: 0.0123, Accuracy: 0.6693, Time consumed:2.07s
Test set: Epoch: 148, Average loss: 0.0123, Accuracy: 0.6695, Time consumed:2.16s
Test set: Epoch: 149, Average loss: 0.0122, Accuracy: 0.6735, Time consumed:1.94s
Test set: Epoch: 150, Average loss: 0.0124, Accuracy: 0.6666, Time consumed:2.02s
Test set: Epoch: 151, Average loss: 0.0122, Accuracy: 0.6734, Time consumed:1.96s
Test set: Epoch: 152, Average loss: 0.0125, Accuracy: 0.6639, Time consumed:1.92s
Test set: Epoch: 153, Average loss: 0.0125, Accuracy: 0.6662, Time consumed:2.02s
Test set: Epoch: 154, Average loss: 0.0123, Accuracy: 0.6727, Time consumed:1.96s
Test set: Epoch: 155, Average loss: 0.0123, Accuracy: 0.6734, Time consumed:2.04s
Test set: Epoch: 156, Average loss: 0.0128, Accuracy: 0.6616, Time consumed:2.03s
Test set: Epoch: 157, Average loss: 0.0123, Accuracy: 0.6710, Time consumed:1.99s
Test set: Epoch: 158, Average loss: 0.0127, Accuracy: 0.6607, Time consumed:2.03s
Test set: Epoch: 159, Average loss: 0.0123, Accuracy: 0.6733, Time consumed:1.98s
Test set: Epoch: 160, Average loss: 0.0116, Accuracy: 0.6953, Time consumed:1.98s
Test set: Epoch: 161, Average loss: 0.0116, Accuracy: 0.6918, Time consumed:2.00s
Test set: Epoch: 162, Average loss: 0.0116, Accuracy: 0.6949, Time consumed:1.93s
Test set: Epoch: 163, Average loss: 0.0116, Accuracy: 0.6938, Time consumed:1.93s
Test set: Epoch: 164, Average loss: 0.0115, Accuracy: 0.6963, Time consumed:2.14s
Test set: Epoch: 165, Average loss: 0.0116, Accuracy: 0.6952, Time consumed:2.14s
Test set: Epoch: 166, Average loss: 0.0116, Accuracy: 0.6962, Time consumed:2.03s
Test set: Epoch: 167, Average loss: 0.0116, Accuracy: 0.6976, Time consumed:2.01s
Test set: Epoch: 168, Average loss: 0.0117, Accuracy: 0.6962, Time consumed:2.00s
Test set: Epoch: 169, Average loss: 0.0116, Accuracy: 0.6955, Time consumed:1.94s
Test set: Epoch: 170, Average loss: 0.0116, Accuracy: 0.6959, Time consumed:2.07s
Test set: Epoch: 171, Average loss: 0.0116, Accuracy: 0.6968, Time consumed:2.00s
Test set: Epoch: 172, Average loss: 0.0117, Accuracy: 0.6944, Time consumed:1.98s
Test set: Epoch: 173, Average loss: 0.0117, Accuracy: 0.6975, Time consumed:2.04s
Test set: Epoch: 174, Average loss: 0.0117, Accuracy: 0.6967, Time consumed:2.03s
Test set: Epoch: 175, Average loss: 0.0117, Accuracy: 0.7001, Time consumed:2.04s
Test set: Epoch: 176, Average loss: 0.0117, Accuracy: 0.6991, Time consumed:1.90s
Test set: Epoch: 177, Average loss: 0.0118, Accuracy: 0.6947, Time consumed:2.11s
Test set: Epoch: 178, Average loss: 0.0117, Accuracy: 0.6962, Time consumed:2.04s
Test set: Epoch: 179, Average loss: 0.0117, Accuracy: 0.6947, Time consumed:2.13s
Test set: Epoch: 180, Average loss: 0.0118, Accuracy: 0.6942, Time consumed:1.94s
Test set: Epoch: 181, Average loss: 0.0118, Accuracy: 0.6939, Time consumed:2.03s
Test set: Epoch: 182, Average loss: 0.0117, Accuracy: 0.6944, Time consumed:2.03s
Test set: Epoch: 183, Average loss: 0.0117, Accuracy: 0.6967, Time consumed:1.99s
Test set: Epoch: 184, Average loss: 0.0118, Accuracy: 0.6985, Time consumed:2.02s
Test set: Epoch: 185, Average loss: 0.0118, Accuracy: 0.6948, Time consumed:2.00s
Test set: Epoch: 186, Average loss: 0.0119, Accuracy: 0.6926, Time consumed:1.89s
Test set: Epoch: 187, Average loss: 0.0119, Accuracy: 0.6927, Time consumed:2.20s
Test set: Epoch: 188, Average loss: 0.0119, Accuracy: 0.6945, Time consumed:2.09s
Test set: Epoch: 189, Average loss: 0.0119, Accuracy: 0.6944, Time consumed:2.18s
Test set: Epoch: 190, Average loss: 0.0119, Accuracy: 0.6916, Time consumed:1.92s
Test set: Epoch: 191, Average loss: 0.0119, Accuracy: 0.6948, Time consumed:2.07s
Test set: Epoch: 192, Average loss: 0.0119, Accuracy: 0.6958, Time consumed:2.03s
Test set: Epoch: 193, Average loss: 0.0119, Accuracy: 0.6935, Time consumed:2.08s
Test set: Epoch: 194, Average loss: 0.0119, Accuracy: 0.6917, Time consumed:2.06s
Test set: Epoch: 195, Average loss: 0.0120, Accuracy: 0.6907, Time consumed:1.99s
Test set: Epoch: 196, Average loss: 0.0119, Accuracy: 0.6952, Time consumed:2.17s
Test set: Epoch: 197, Average loss: 0.0119, Accuracy: 0.6945, Time consumed:2.07s
Test set: Epoch: 198, Average loss: 0.0119, Accuracy: 0.6935, Time consumed:2.09s
Test set: Epoch: 199, Average loss: 0.0120, Accuracy: 0.6944, Time consumed:1.92s
Test set: Epoch: 200, Average loss: 0.0120, Accuracy: 0.6945, Time consumed:1.93s
