Test set: Epoch: 1, Average loss: 0.0339, Accuracy: 0.0321, Time consumed:1.93s
Test set: Epoch: 125, Average loss: 0.0106, Accuracy: 0.6918, Time consumed:2.09s
Test set: Epoch: 126, Average loss: 0.0106, Accuracy: 0.6894, Time consumed:2.06s
Test set: Epoch: 127, Average loss: 0.0107, Accuracy: 0.6916, Time consumed:2.12s
Test set: Epoch: 128, Average loss: 0.0105, Accuracy: 0.6905, Time consumed:2.06s
Test set: Epoch: 129, Average loss: 0.0108, Accuracy: 0.6940, Time consumed:2.07s
Test set: Epoch: 130, Average loss: 0.0107, Accuracy: 0.6886, Time consumed:1.99s
Test set: Epoch: 131, Average loss: 0.0108, Accuracy: 0.6896, Time consumed:2.07s
Test set: Epoch: 132, Average loss: 0.0106, Accuracy: 0.6959, Time consumed:2.10s
Test set: Epoch: 133, Average loss: 0.0107, Accuracy: 0.6951, Time consumed:2.09s
Test set: Epoch: 134, Average loss: 0.0108, Accuracy: 0.6908, Time consumed:2.04s
Test set: Epoch: 135, Average loss: 0.0107, Accuracy: 0.6913, Time consumed:2.04s
Test set: Epoch: 136, Average loss: 0.0108, Accuracy: 0.6910, Time consumed:2.15s
Test set: Epoch: 137, Average loss: 0.0109, Accuracy: 0.6899, Time consumed:2.04s
Test set: Epoch: 138, Average loss: 0.0108, Accuracy: 0.6930, Time consumed:2.00s
Test set: Epoch: 139, Average loss: 0.0109, Accuracy: 0.6857, Time consumed:1.98s
Test set: Epoch: 140, Average loss: 0.0109, Accuracy: 0.6910, Time consumed:2.09s
Test set: Epoch: 141, Average loss: 0.0110, Accuracy: 0.6872, Time consumed:1.97s
Test set: Epoch: 142, Average loss: 0.0112, Accuracy: 0.6837, Time consumed:2.01s
Test set: Epoch: 143, Average loss: 0.0113, Accuracy: 0.6801, Time consumed:1.93s
Test set: Epoch: 144, Average loss: 0.0110, Accuracy: 0.6869, Time consumed:2.01s
Test set: Epoch: 145, Average loss: 0.0111, Accuracy: 0.6843, Time consumed:2.17s
Test set: Epoch: 146, Average loss: 0.0112, Accuracy: 0.6828, Time consumed:1.96s
Test set: Epoch: 147, Average loss: 0.0111, Accuracy: 0.6831, Time consumed:2.17s
Test set: Epoch: 148, Average loss: 0.0113, Accuracy: 0.6752, Time consumed:2.05s
Test set: Epoch: 149, Average loss: 0.0111, Accuracy: 0.6883, Time consumed:2.15s
Test set: Epoch: 150, Average loss: 0.0111, Accuracy: 0.6856, Time consumed:2.07s
Test set: Epoch: 151, Average loss: 0.0112, Accuracy: 0.6842, Time consumed:2.01s
Test set: Epoch: 152, Average loss: 0.0112, Accuracy: 0.6873, Time consumed:1.95s
Test set: Epoch: 153, Average loss: 0.0114, Accuracy: 0.6803, Time consumed:2.00s
Test set: Epoch: 154, Average loss: 0.0113, Accuracy: 0.6802, Time consumed:2.04s
Test set: Epoch: 155, Average loss: 0.0114, Accuracy: 0.6822, Time consumed:2.01s
Test set: Epoch: 156, Average loss: 0.0114, Accuracy: 0.6820, Time consumed:2.17s
Test set: Epoch: 157, Average loss: 0.0113, Accuracy: 0.6863, Time consumed:1.97s
Test set: Epoch: 158, Average loss: 0.0114, Accuracy: 0.6788, Time consumed:2.10s
Test set: Epoch: 159, Average loss: 0.0117, Accuracy: 0.6745, Time consumed:2.00s
Test set: Epoch: 160, Average loss: 0.0105, Accuracy: 0.7081, Time consumed:2.02s
Test set: Epoch: 161, Average loss: 0.0105, Accuracy: 0.7070, Time consumed:1.97s
Test set: Epoch: 162, Average loss: 0.0105, Accuracy: 0.7073, Time consumed:2.07s
Test set: Epoch: 163, Average loss: 0.0105, Accuracy: 0.7105, Time consumed:2.02s
Test set: Epoch: 164, Average loss: 0.0105, Accuracy: 0.7088, Time consumed:2.02s
Test set: Epoch: 165, Average loss: 0.0106, Accuracy: 0.7116, Time consumed:1.98s
Test set: Epoch: 166, Average loss: 0.0105, Accuracy: 0.7121, Time consumed:1.98s
Test set: Epoch: 167, Average loss: 0.0106, Accuracy: 0.7117, Time consumed:1.96s
Test set: Epoch: 168, Average loss: 0.0107, Accuracy: 0.7056, Time consumed:2.09s
Test set: Epoch: 169, Average loss: 0.0107, Accuracy: 0.7086, Time consumed:2.06s
Test set: Epoch: 170, Average loss: 0.0107, Accuracy: 0.7057, Time consumed:2.05s
Test set: Epoch: 171, Average loss: 0.0106, Accuracy: 0.7099, Time consumed:1.97s
Test set: Epoch: 172, Average loss: 0.0107, Accuracy: 0.7054, Time consumed:2.12s
Test set: Epoch: 173, Average loss: 0.0107, Accuracy: 0.7074, Time consumed:1.97s
Test set: Epoch: 174, Average loss: 0.0108, Accuracy: 0.7055, Time consumed:2.07s
Test set: Epoch: 175, Average loss: 0.0107, Accuracy: 0.7075, Time consumed:2.02s
Test set: Epoch: 176, Average loss: 0.0107, Accuracy: 0.7090, Time consumed:2.28s
Test set: Epoch: 177, Average loss: 0.0107, Accuracy: 0.7080, Time consumed:2.10s
Test set: Epoch: 178, Average loss: 0.0109, Accuracy: 0.7054, Time consumed:1.97s
Test set: Epoch: 179, Average loss: 0.0109, Accuracy: 0.7048, Time consumed:2.06s
Test set: Epoch: 180, Average loss: 0.0108, Accuracy: 0.7069, Time consumed:2.05s
Test set: Epoch: 181, Average loss: 0.0109, Accuracy: 0.7034, Time consumed:1.91s
Test set: Epoch: 182, Average loss: 0.0110, Accuracy: 0.7034, Time consumed:2.26s
Test set: Epoch: 183, Average loss: 0.0110, Accuracy: 0.7062, Time consumed:2.09s
Test set: Epoch: 184, Average loss: 0.0111, Accuracy: 0.7009, Time consumed:2.11s
Test set: Epoch: 185, Average loss: 0.0109, Accuracy: 0.7046, Time consumed:2.05s
Test set: Epoch: 186, Average loss: 0.0110, Accuracy: 0.7024, Time consumed:2.01s
Test set: Epoch: 187, Average loss: 0.0110, Accuracy: 0.7034, Time consumed:2.01s
Test set: Epoch: 188, Average loss: 0.0110, Accuracy: 0.7012, Time consumed:2.22s
Test set: Epoch: 189, Average loss: 0.0110, Accuracy: 0.7051, Time consumed:2.13s
Test set: Epoch: 190, Average loss: 0.0111, Accuracy: 0.7028, Time consumed:2.08s
Test set: Epoch: 191, Average loss: 0.0112, Accuracy: 0.6974, Time consumed:1.97s
Test set: Epoch: 192, Average loss: 0.0111, Accuracy: 0.7036, Time consumed:2.08s
Test set: Epoch: 193, Average loss: 0.0111, Accuracy: 0.7027, Time consumed:1.95s
Test set: Epoch: 194, Average loss: 0.0112, Accuracy: 0.7040, Time consumed:2.05s
Test set: Epoch: 195, Average loss: 0.0110, Accuracy: 0.7042, Time consumed:2.03s
Test set: Epoch: 196, Average loss: 0.0111, Accuracy: 0.7041, Time consumed:2.12s
Test set: Epoch: 197, Average loss: 0.0111, Accuracy: 0.7002, Time consumed:1.99s
Test set: Epoch: 198, Average loss: 0.0111, Accuracy: 0.7009, Time consumed:2.19s
Test set: Epoch: 199, Average loss: 0.0112, Accuracy: 0.7026, Time consumed:2.08s
Test set: Epoch: 200, Average loss: 0.0111, Accuracy: 0.7000, Time consumed:1.98s
